,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
13,,,Kilimanjaro Re 2014-2 C,494074AE7,,KILIREL,,500,2014-11-18 00:00:00,2019-11-25 00:00:00,,"US, Canada",2.26,1.46,,,,BB-,,,375,472.66340590085485,434.02340590085265,99.07,99.43,Occurrence
14,,,Merna Re 2016-1,59012UAB1,,MERNA,,300,2016-03-31 00:00:00,2019-04-08 00:00:00,,New Madrid,0.56,0.41,,,,,,,225,274.6536747853477,188.50078589646392,99.83,100.12,Occurrence
15,,,Merna Re 2017-1,59012UAC9,,MERNA,,300,2017-03-31 00:00:00,2020-04-08 00:00:00,,New Madrid,0.59,0.43,,,,,,,200,205,182,99.93,100.24,Occurrence
16,,,Merna Re 2018-1,59012UAD7,,MERNA,,300,2018-03-29 00:00:00,2021-04-08 00:00:00,,New Madrid,0.74,0.52,,,,,,,200,205,191.00000000000003,99.89,100.2,Occurrence
17,,,SD Re Ltd. 2018-1,78414BAA9,,SDRELT,,125,2018-10-12 00:00:00,2021-10-19 00:00:00,,CA,0.21,0.21,,,,,,,400,475,437.7296842105261,98.02,99,Aggregate
18,,,Torrey Pines 2017-1 A,89141WAA0,,TORPNE,,45,2017-05-08 00:00:00,2020-06-09 00:00:00,,US EQ,1.14,0.89,,,,,,,300,315,290.7,99.78,100.14,Occurrence
19,,,Torrey Pines 2017-1 B,89141WAB8,,TORPNE,,66,2017-05-08 00:00:00,2020-06-09 00:00:00,,US EQ,1.94,1.49,,,,,,,375,362.04266689002793,340.04266689002793,100.19,100.51,Occurrence
20,,,Ursa Re 2016-1 A,90323WAD2,,URSARE,,500,2016-11-30 00:00:00,2019-12-10 00:00:00,,CA,2.36,2.18,,,,,,,400,509.36631282524166,473.11631282524166,98.92,99.28,Aggregate
21,,,Ursa Re 2017-1 B,90323WAE0,,URSARE,,425,2017-05-16 00:00:00,2020-05-27 00:00:00,,CA,1.17,1.11,,,,,,,350,443.7850430272233,419.7850430272233,98.67,99.01,Aggregate
22,,,Ursa Re 2017-1 E,90323WAF7,,URSARE,,500,2017-05-16 00:00:00,2020-05-27 00:00:00,,CA,3.67,3.33,,,,,,,600,610,578.2057142857136,99.86,100.3,Aggregate
23,,,Ursa Re 2017-2 C,90323WAG5,,URSARE,,200,2017-11-30 00:00:00,2020-12-10 00:00:00,,CA,1.39,1.32,,,,,,,400,420,397.1850000000012,99.62,100.05,Aggregate
24,,,Ursa Re 2017-2 D,90323WAH3,,URSARE,,200,2017-11-30 00:00:00,2020-12-10 00:00:00,,CA,3.04,2.79,,,,,,,525,530,506.6199999999997,99.91,100.35,Aggregate
25,,,Ursa Re 2018-1 D,90323WAJ9,,URSARE,,250,2018-09-14 00:00:00,2021-09-24 00:00:00,,CA,3.11,2.87,,,,,,,510,541.38,521.4956666666667,99.2,99.7,Aggregate
26,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,
28,US Wind,,Alamo Re 2015-1 B,011395AC4,,ALALTD,,400,2015-05-13 00:00:00,2019-06-07 00:00:00,,TX,1.34,1.21,1.48,1.35,,,,BB-,439,374.4128292549138,331.74616258825074,100.32,100.54,Aggregate
29,,,Alamo Re 2017-1 A,011395AD2,,ALALTD,,400,2017-05-30 00:00:00,2020-06-08 00:00:00,,TX,2.86,2.44,3.12,2.67,,,,,485,485.4432833375904,463.4432833375904,99.99,100.31,Aggregate
30,,,Alamo Re 2018-1 A,011395AE0,,ALALTD,,400,2018-05-30 00:00:00,2021-06-07 00:00:00,,TX,2.19,1.65,2.4,1.81,,,,,325,351.53659868703653,331.90459868703624,99.37,99.83,Aggregate
31,,,CAR 114 Class B,XS1654183364,,IBRD,,100,2017-08-04 00:00:00,2019-12-20 00:00:00,,"Mex, TX",7.97,5.56,8.29,5.77,,,,,930,879.5294843533061,829.3108176866398,100.5,101,Occurrence
32,,,CAR 115 Class C,XS1654184099,,IBRD,,110,2017-08-04 00:00:00,2019-12-20 00:00:00,,Mex,5.8,3.96,,,,,,,590,586.9431508297889,547.3351508297876,100.03,100.43,Occurrence
33,,,Casablanca Re 2017-1 A,XS1611031524,,CASARE,,66.95,2017-06-01 00:00:00,2020-06-04 00:00:00,,FL,1.18,0.95,1.36,1.11,,,,,393,261.8245336991269,236.82453369912693,101.92,102.3,Occurrence
34,,,Casablanca Re 2017-1 B,XS1611032761,,CASARE,,26.3,2017-06-01 00:00:00,2020-06-04 00:00:00,,FL,1.79,1.3,2.06,1.51,,,,,478,326.74623783351717,301.74623783351717,102.21,102.58,Occurrence
35,,,Casablanca Re 2017-1 C,XS1611032928,,CASARE,,4.457,2017-06-01 00:00:00,2020-06-04 00:00:00,,FL,18.16,11.08,19.85,12.23,,,,,1727,,,45,53,Occurrence
36,,,Citrus Re 2015-1 B,177510AD6,,CITREL,,62.995545,2015-04-08 00:00:00,2020-04-09 00:00:00,,US,4.05,2.6,4.57,2.98,,,,,50,50,10,50,55,Occurrence
37,,,Citrus Re 2016-1 D,177510AF1,,CITREL,,120.33,2016-02-24 00:00:00,2019-02-25 00:00:00,,US,4.57,3.24,5.12,3.67,,,,,785,26496.7701512332,22033.02075175792,60,65,Occurrence
38,,,Citrus Re 2016-1 E,177510AG9,,CITREL,,0,2016-02-24 00:00:00,2019-02-25 00:00:00,,US,4.56,4.05,4.94,4.36,,,,,1000,,,0,0,Occurrence
39,,,Citrus Re 2017-1 A,177510AH7,,CITREL,,105.083573,2017-03-13 00:00:00,2020-03-18 00:00:00,,US,2.25,1.99,2.57,2.28,,,,,523,8681.300096240124,6545.158185903274,40,50,Occurrence
40,,,Citrus Re 2017-2 B,177510AJ3,,CITREL,,0,2017-05-11 00:00:00,2020-03-18 00:00:00,,US,7.34,6.6,8.15,7.34,,,,,50,,,0,0,Occurrence
41,,,Cranberry Re 2017-1 A,224287AB8,,CBRYRE,,350,2017-06-12 00:00:00,2020-07-13 00:00:00,,MA,0.533,0.467,0.535,0.469,,,,,200,222.23196535948662,189.79196535948589,99.65,100.16,Aggregate
42,,,Everglades Re II 2017,30014LAB0,,EVERGL,,300,2017-05-09 00:00:00,2020-05-08 00:00:00,,FL,2.54,1.92,2.95,2.24,,,,,492,528.6089447189187,491.61675321347195,99.5,100,Aggregate
43,,,Everglades Re II 2018,30014LAC8,,EVERGL,,250,2018-05-15 00:00:00,2021-05-04 00:00:00,,FL,2.56,1.93,2.97,2.26,,,,,475,555.9380179385176,519.9356302462102,98.2,99,Aggregate
44,,,Floodsmart Re 2018-1 A,33975CAA3,,FLOREL,,325,2018-07-30 00:00:00,2021-08-06 00:00:00,,US,6.04,4.94,,5.29,,,,,1125,1142.6359666726235,1120.741201712487,99.6,100.1,Occurrence
45,,,Floodsmart Re 2018-1 B,33975CAB1,,FLOREL,,175,2018-07-30 00:00:00,2021-08-06 00:00:00,,US,9.68,6.32,,6.8,,,,,1350,1384.1591369123973,1361.3981452197015,99.25,99.75,Occurrence
46,,,Frontline Re 2018-1 A,35922QAA1,,FRNTRE,,250,2018-06-26 00:00:00,2022-07-06 00:00:00,,"AL, FL, NC, SC",6.12,4.04,5.79,3.82,,,,,700,769.2816437697383,720.2545283210044,97.88,99.37,Occurrence
47,,,Frontline Re 2018-1 B,35922QAB9,,FRNTRE,,100,2018-06-26 00:00:00,2022-07-06 00:00:00,,"AL, FL, NC, SC",10.76,8.13,10.23,7.71,,,,,1175,2488.9876377840546,2060.418962908936,70,78.36,Occurrence
48,,,Integrity Re 2017-1 A,45833UAA9,,INTEGR,,72,2017-05-02 00:00:00,2020-06-10 00:00:00,,FL (2nd Event),2.7,0.72,3.3,0.88,,,,,324,280.04847242325724,256.04847242325724,100.65,101.01,Occurrence
49,,,Integrity Re 2017-1 B,45833UAB7,,INTEGR,,3,2017-05-02 00:00:00,2020-06-10 00:00:00,,FL (2nd Event),10.61,10.06,12.17,11.55,,,,,1476,1424.130761427898,1370.9657922920956,100.7,101.43,Occurrence
50,,,Integrity Re 2017-1 C,45833UAC5,,INTEGR,,125,2017-05-02 00:00:00,2020-06-10 00:00:00,,FL,1.67,1.47,1.9,1.67,,,,,412,310.4009170421577,285.4009170421577,101.5,101.87,Occurrence
51,,,Integrity Re 2017-1 D,45833UAD3,,INTEGR,,35,2017-05-02 00:00:00,2020-06-10 00:00:00,,FL,1.78,1.72,2.01,1.94,,,,,433,385.560244756422,352.8129720291498,100.7,101.18,Occurrence
52,,,Integrity Re 2018-1 A,45869RAA3,,INTEGR,,75,2018-04-23 00:00:00,2022-06-10 00:00:00,,FL,1.34,1.27,1.54,1.46,,,,,375,400.6975432015171,386.30287653485027,99.18,99.64,Occurrence
53,,,Integrity Re 2018-1 B,45869RAB1,,INTEGR,,4,2018-04-23 00:00:00,2022-06-10 00:00:00,,FL,9.86,5.74,10.89,6.41,,,,,950,904.800904003426,891.720904003427,101.33,101.72,Occurrence
54,,,Manatee Re 2016-1 A,XS1368738065,,MANARE,,75,2016-03-10 00:00:00,2019-03-13 00:00:00,,FL & LA,2.32,1.3,2.7,1.52,,,,,589,400,268.75000000000006,100.5,100.86,Occurrence
55,,,Manatee Re 2016-1 C,XS1368738222,,MANARE,,20,2016-03-10 00:00:00,2019-03-13 00:00:00,,FL & LA,14.2,10.28,15.61,11.35,,,,,50,,,0,0,Occurrence
56,,,Manatee Re II 2018-1 A,562012AA2,,MANARE,,160,2018-04-03 00:00:00,2021-06-07 00:00:00,,"FL, LA, & TX",2.22,1.08,2.59,1.26,,,,,425,429.25664179562733,414.25664179562733,99.9,100.25,Occurrence
57,,,Manatee Re II 2018-1 B,562012AB0,,MANARE,,40,2018-04-03 00:00:00,2021-06-07 00:00:00,,"FL, LA, & TX",6.99,4.07,7.79,4.63,,,,,775,739.2755770567934,712.8864861477025,100.81,101.41,Occurrence
58,,,Pelican Re 2017,705809AA9,,PELICR,,100,2017-04-19 00:00:00,2020-05-05 00:00:00,,LA,0.74,0.65,0.83,0.74,,,,,203,243.23839480042776,220.13839480042776,99.44,99.76,Occurrence
59,,,Pelican Re 2018,705809AB7,,PELICR,,100,2018-04-27 00:00:00,2021-05-07 00:00:00,,LA,1.12,0.97,1.24,1.08,,,,,225,268.36579369410106,243.92659369410262,98.99,99.56,Occurrence
60,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,,,,,,,,,,,,
62,APAC,,Akibare Re 2016-1,00973XAA8,,AKIBAR,,200,2016-03-14 00:00:00,2020-04-07 00:00:00,,JP W,1.12,1.04,,,,,,,228,251.71875578324187,202.00575578324103,99.68,100.35,Aggregate
63,,,Akibare Re 2018-1 A,00973XAB6,,AKIBAR,,220,2018-03-28 00:00:00,2022-04-07 00:00:00,,"JP, W, FL, FF",0.9,0.73,,,,,,,190,246.181740131568,230.17202584585348,98.18,98.7,Occurrence
64,,,Akibare Re 2018-1 B,00973XAC4,,AKIBAR,,100,2018-03-28 00:00:00,2022-04-07 00:00:00,,"JP, W, FL",1.09,0.99,,,,,,,190,246.18174013156812,230.1720258458536,98.18,98.7,Occurrence
65,,,Aozora Re 2016-1,037401AC0,,AOZLTD,,220,2016-03-29 00:00:00,2020-04-07 00:00:00,,JP W,1.19,1.02,,,,BB-,,,224,232.8492619997586,199.8492619997586,99.88,100.32,Occurrence
66,,,Aozora Re 2017-1,037401AD8,,AOZLTD,,480,2017-03-29 00:00:00,2021-04-07 00:00:00,,JP W,1.72,1.2,,,,,,,200,222.87499832982263,207.27499832982264,99.48,99.83,Occurrence
67,,,Kizuna Re II 2018-1 A,49835KAC7,,KIZUNA,,150,2018-03-28 00:00:00,2023-04-11 00:00:00,,JP Q,0.36,0.12,,,,,,,187.5,225,216.24999999999997,98.5,98.85,Occurrence
68,,,Kizuna Re II 2018-1 B,49835KAD5,,KIZUNA,,50,2018-03-28 00:00:00,2023-04-11 00:00:00,,JP Q,2.66,0.99,,,,,,,250,265.07066541705666,252.5135745079656,99.4,99.9,Occurrence
69,,,Nakama Re 2014-2 1,62983QAD5,,NAKAMA,,175,2014-12-19 00:00:00,2019-01-16 00:00:00,,JP Q,0.63,0.58,,,,,,,212.5,886.2921867358064,653.9921867358063,99.22,99.48,Occurrence
70,,,Nakama Re 2014-2 2,62983QAE3,,NAKAMA,,200,2014-12-19 00:00:00,2020-01-16 00:00:00,,JP Q,0.79,0.7,,,,,,,287.5,288.3745090310851,258.6745090310851,99.99,100.31,Aggregate
71,,,Nakama Re 2015-1 1,62983QAF0,,NAKAMA,,100,2015-12-29 00:00:00,2021-01-14 00:00:00,,JP Q,1.31,1.16,,,,,,,287.5,292.31492774194123,275.5149277419412,99.9,100.24,Occurrence
72,,,Nakama Re 2015-1 2,62983QAG8,,NAKAMA,,200,2015-12-29 00:00:00,2021-01-14 00:00:00,,JP Q,0.94,0.86,,,,,,,325,270,254.6,101.12,101.43,Aggregate
73,,,Nakama Re 2016-1 1,62983QAH6,,NAKAMA,,550,2016-09-29 00:00:00,2021-10-13 00:00:00,,JP Q,0.57,0.49,,,,,,,220,204.75,191.20481128364318,100.41,100.79,Aggregate
74,,,Nakama Re 2016-1 2,62983QAJ2,,NAKAMA,,150,2016-09-29 00:00:00,2021-10-13 00:00:00,,JP Q,1.88,1.47,,,,,,,325,300.43078754103425,286.68078754103425,100.66,101.03,Aggregate
75,,,Nakama Re 2018-1 1,62983QAK9,,NAKAMA,,500,2018-03-01 00:00:00,2023-04-13 00:00:00,,JP Q,0.56,0.48,,,,,,,200,245.58502056163366,236.83502056163366,98.18,98.52,Aggregate
76,,,Nakama Re 2018-1 2,62983QAL7,,NAKAMA,,200,2018-03-01 00:00:00,2023-04-13 00:00:00,,JP Q,1.79,1.44,,,,,,,300,287.87,279.12,100.48,100.82,Aggregate
77,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Europe,,Azzurro Re,XS1244819022,,AZZURR,,200,2015-06-17 00:00:00,2019-01-16 00:00:00,,EU EQ,0.4,0.31,,,,,,BB+,215,644.3086431199682,216.65310822563023,99.5,100,Occurrence
80,,,Hexagon Re DAC A,XS1735822774,,HEXREI,,45,2017-12-15 00:00:00,2022-01-19 00:00:00,,EU W,7.57,6.75,,,,,,,800,878.5462773354808,866.5462773354807,97.85,98.17,Aggregate
81,,,Hexagon Re DAC B,XS1735822857,,HEXREI,,45,2017-12-15 00:00:00,2022-01-19 00:00:00,,EU W,6.06,5.52,,,,,,,650,713.8188503350773,701.8188503350773,98.21,98.54,Aggregate
82,,,Horse Capital I DAC A,440681AA2,,HORSCP,,85,2016-12-19 00:00:00,2020-06-15 00:00:00,,EU Motor,1.93,1.32,,,,,,,400,389.40000000000003,365.40000000000003,100.16,100.52,Aggregate
83,,,Horse Capital I DAC B,440681AB0,,HORSCP,,85,2016-12-19 00:00:00,2020-06-15 00:00:00,,EU Motor,4.11,2.9,,,,,,,625,612.12,588.12,100.19,100.54,Aggregate
84,,,Horse Capital I DAC C,440681AC8,,HORSCP,,85,2016-12-19 00:00:00,2020-06-15 00:00:00,,EU Motor,8.04,5.9,,,,,,,1200,1185.1200000000001,1161.1200000000001,100.2,100.54,Aggregate
85,,,Lion II Re DAC,XS1635674663,,LIONRE,,200,2017-06-28 00:00:00,2021-07-15 00:00:00,,"EU W, EU Flood, IT Q",3.42,2.35,,,,,,,317,334.1441387633201,319.74413876332017,99.57,99.93,Occurrence
86,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Life/Health,,Benu Capital A,XS1219733083,,BENUCP,,135,2015-04-24 00:00:00,2020-01-08 00:00:00,,Mortality,1.06,0.64,,,,BB+,,,255,206.28954197986334,152.28954197986334,100.53,101.13,
89,,,Benu Capital B,XS1219733240,,BENUCP,,150,2015-04-24 00:00:00,2020-01-08 00:00:00,,Mortality,1.79,1.33,,,,BB,,,335,252.28154196686273,198.28154196686273,100.9,101.49,
90,,,CAR 111 A,XS1641101172,,IBRD,,225,2017-07-07 00:00:00,2020-07-15 00:00:00,,Pandemic,4.92,3.57,,,,,,,690,689.9932100930338,657.1994500930277,100,100.5,
91,,,CAR 112 B,XS1641101503,,IBRD,,95,2017-07-07 00:00:00,2020-07-15 00:00:00,,Pandemic,9.44,7.74,,,,,,,1150,2653.751500616234,1706.0171128282443,80.5,92.23,
92,,,Vita Capital VI,92846DAA4,,VITA,,100,2015-12-22 00:00:00,2021-01-08 00:00:00,,Mortality,1.24,0.99,,,,BB,,,290,220.76,199.75999999999996,101.4,101.83,
93,,,Vitality Re V A,92848GAA5,,VITALI,,140,2014-01-24 00:00:00,2019-01-07 00:00:00,,Health,0.05,0.01,,,,BBB+,,,175,413.65415048190386,100.15415048190383,99.78,100.07,
94,,,Vitality Re V B,92848GAB3,,VITALI,,60,2014-01-24 00:00:00,2019-01-07 00:00:00,,Health,0.53,0.21,,,,BB+,,,250,248.39873000273863,49.67974600054773,100,100.18,
95,,,Vitality Re VII A,92848XAA8,,VITALI,,140,2016-01-28 00:00:00,2020-01-07 00:00:00,,Health,0.03,0.01,,,,BBB+,,,215,167.11326728609967,126.61326728609966,100.52,100.96,
96,,,Vitality Re VII B,92848XAB6,,VITALI,,60,2016-01-28 00:00:00,2020-01-07 00:00:00,,Health,0.47,0.18,,,,BB+,,,265,187.38446983151672,146.88446983151672,100.84,101.28,
97,,,Vitality Re VIII A,92848LAA4,,VITALI,,140,2017-01-25 00:00:00,2021-01-08 00:00:00,,Health,0.04,0.01,,,,BBB+,,,175,161.4929875556302,140.4929875556302,100.27,100.71,
98,,,Vitality Re VIII B,92848LAB2,,VITALI,,60,2017-01-25 00:00:00,2021-01-08 00:00:00,,Health,0.5,0.19,,,,BB+,,,200,177.06593691414918,156.06593691414918,100.47,100.9,
99,,,Vitality Re IX A,92849LAA3,,VITALI,,140,2018-01-29 00:00:00,2022-01-10 00:00:00,,Health,0.03,0.01,,,,BBB+,,,160,162.3997288272162,147.3997288272162,99.93,100.37,
100,,,Vitality Re IX B,92849LAB1,,VITALI,,60,2018-01-29 00:00:00,2022-01-10 00:00:00,,Health,0.41,0.16,,,,BB+,,,175,163.39676403140874,148.39676403140874,100.34,100.79,
101,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Mtge,,Bellemeade 2017-1 M-1,078767AA8,,BMIR,,195.1,2017-10-25 00:00:00,2027-10-25 00:00:00,,Mortgage,,,,,,,BBB,,170,166,151,100.04904640109456,100.2522661998062,
104,,,Bellemeade 2017-1 M-2,078767AB6,,BMIR,,154.6,2017-10-25 00:00:00,2027-10-25 00:00:00,,Mortgage,,,,,,,BB-,,335,301,294,101.34,101.62,
105,,,Bellemeade 2017-1 B-1,078767AC4,,BMIR,,18.4,2017-10-25 00:00:00,2027-10-25 00:00:00,,Mortgage,,,,,,,B+,,475,411,404,103.22,103.58,
106,,,Bellemeade 2018-1 M-1,078768AD0,,BMIR,,198.5,2018-04-18 00:00:00,2028-04-25 00:00:00,,Mortgage,,,,,,,BBB,,160,160,143,100,100.39,
107,,,Bellemeade 2018-1 M-2,078768AE8,,BMIR,,157.3,2018-04-18 00:00:00,2028-04-25 00:00:00,,Mortgage,,,,,,,BB-,,290,290,282,100,100.38,
108,,,Bellemeade 2018-1 B-2,078768AF5,,BMIR,,18.7,2018-04-18 00:00:00,2028-04-25 00:00:00,,Mortgage,,,,,,,BB-,,425,425,418,100,100.38,
109,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Multi-Peril,,Armor Re II 2018-1,04227FAA3,,ARMORE,,100,2018-04-13 00:00:00,2020-06-08 00:00:00,,"US W, Q",1.15,1.07,1.35,1.27,,,,,350,393.6820226655092,359.76221919363854,99.37,99.87,Occurrence
112,,,Atlas IX 2015-1,049382AC8,,ATLAS,,150,2015-02-10 00:00:00,2019-01-07 00:00:00,,"US W, Q, CAN Q",4.61,4.11,5.08,4.51,,,,,788,46821.95604640937,27710.642474805445,70,80,Aggregate
113,,,Atlas IX 2016-1,049382AD6,,ATLAS,,300,2016-01-12 00:00:00,2020-01-08 00:00:00,,"US W, Q, CAN Q",3.6,3.07,3.92,3.32,,,,,759,876.7611574306026,822.7611574306025,98.77,99.33,Aggregate
114,,,Atlas Capital UK 2018,04921AAA3,,ATLAS,,300,2018-05-31 00:00:00,2022-06-07 00:00:00,,"US W, Q, CAN Q, EU W",3.98,3.24,4.1,3.33,,,,,600,616.268202708707,600.2976793605573,99.5,99.99,Aggregate
115,,,Blue Halo 2016-1 A,095538AA2,,BLUHLO,,130,2016-06-16 00:00:00,2019-06-21 00:00:00,,"US W, Q",8.65,7.24,9.9,8.31,,,,,1400,2818.7638333803066,2396.8362078806563,93,95,Aggregate
116,,,Blue Halo 2016-1 B,095538AB0,,BLUHLO,,54.18,2016-06-16 00:00:00,2019-06-21 00:00:00,,"US W, Q",15.14,11.53,16.68,12.91,,,,,1975,28451.212587156846,18024.854619814123,35,50,Aggregate
117,,,Blue Halo 2016-2 C,095538AC8,,BLUHLO,,225,2016-07-21 00:00:00,2019-07-26 00:00:00,,"US W, Q",4.28,3.99,4.76,4.42,,,,,825,569.9896694132246,500.89348509959297,101.59,102.03,Aggregate
118,,,Bonanza Re 2016-1 A,09785EAA9,,BONZRE,,150,2016-12-01 00:00:00,2019-12-31 00:00:00,,"US W, ST",2.56,1.71,3.08,2.02,,,,,398,477.9878644739476,392.367864473948,99.16,100.06,Occurrence
119,,,Bonanza Re 2016-1 B,09785EAB7,,BONZRE,,50,2016-12-01 00:00:00,2019-12-31 00:00:00,,"US W, ST",4.36,2.38,5.39,2.94,,,,,523,614.9465846985006,527.6567665166831,99.05,99.95,Occurrence
120,,,Bowline Re 2018-1 A,10260PAA6,,BWLNRE,,250,2018-05-16 00:00:00,2022-05-23 00:00:00,,"US W, Q, ST",2.16,1.6,2.43,1.81,,,,,450,459.4858974509404,446.91846887951215,99.7,100.09,Aggregate
121,,,Buffalo Re 2017-1 A,119798AA4,,BUFFRE,,105,2017-03-10 00:00:00,2020-04-07 00:00:00,,"US W, Q",2.59,1.39,2.52,1.37,,,,,348,370.09571038090843,333.93571038090744,99.71,100.18,Occurrence
122,,,Buffalo Re 2017-1 B,119798AB2,,BUFFRE,,59.5,2017-03-10 00:00:00,2020-04-07 00:00:00,,"US W, Q",7.41,4.46,7.16,4.32,,,,,716,717.3662915241229,679.9102915241232,99.98,100.46,Occurrence
123,,,Caelus Re IV 2016-1,12765JAA6,,CAELUS,,300,2016-02-29 00:00:00,2020-03-06 00:00:00,,"US W, Q, ST, WS, WF",1.88,1.6,2.24,1.92,,,,,553,1436.498358960484,980.1085294331657,90,95,Occurrence
124,,,Caelus Re V 2017-1 A,12765KAA3,,CAELUS,,75,2017-05-04 00:00:00,2020-06-05 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",1.24,0.75,1.6,0.94,,,,,321,1305.6067009703645,962.1022058691788,86.76,91.13,Aggregate
125,,,Caelus Re V 2017-1 B,12765KAB1,,CAELUS,,150,2017-05-04 00:00:00,2020-06-05 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",2.29,1.7,2.78,2.1,,,,,MM + 464 / 50,,,15,35,Aggregate
126,,,Caelus Re V 2017-1 C,12765KAC9,,CAELUS,,75,2017-05-04 00:00:00,2020-06-05 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",4.07,3.08,4.89,3.7,,,,,MM + 662 / 50,,,0,0,Aggregate
127,,,Caelus Re V 2017-1 D,12765KAD7,,CAELUS,,75,2017-05-04 00:00:00,2020-06-05 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",6.82,5.29,8.26,5.77,6.39,,,,MM + 972 / 50,,,0,0,Aggregate
128,,,Caelus Re V 2018-1 A,12765KAE5,,CAELUS,,125,2018-05-10 00:00:00,2021-06-07 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",1.02,0.63,1.31,0.8,,,,,350,416.15851063343507,373.95883827941327,98.45,99.43,Aggregate
129,,,Caelus Re V 2018-1 B,12765KAF2,,CAELUS,,75,2018-05-10 00:00:00,2021-06-07 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",2.02,1.48,2.52,1.86,,,,,450,627.7691558794271,497.12022016261847,95.94,98.9,Aggregate
130,,,Caelus Re V 2018-1 C,12765KAG0,,CAELUS,,175,2018-05-10 00:00:00,2021-06-07 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",4.23,2.94,5.19,3.64,,,,,750,3125.7141036576963,1498.7454653492057,60.11,84.73,Aggregate
131,,,Caelus Re V 2018-1 D,12765KAH8,,CAELUS,,75,2018-05-10 00:00:00,2021-06-07 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",5.41,4.8,6.58,5.85,,,,,1050,8615.460944511124,3173.737224654094,25.14,64.51,Aggregate
132,,,East Lane Re VI 2015-1,27332QAB0,,EASTLA,,250,2015-03-06 00:00:00,2020-03-13 00:00:00,,"US W, Q, ST, WS",1.11,1,1.19,1.07,,BB,,,339,258.77347135655265,219.3677570708344,101,101.5,Occurrence
133,,,Espada Re 2016-1,XS1360547167,,ESPADA,,50,2016-03-01 00:00:00,2020-06-06 00:00:00,,"US W, Q, ST, WS, WF",8.38,1.89,9.74,2.21,,,,,570,2167.0927046824672,1314.85689646195,80,90,Aggregate
