,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
56,,,Manatee Re II 2018-1 A,562012AA2,,MANARE,,160,2018-04-03 00:00:00,2021-06-07 00:00:00,,"FL, LA, & TX",2.22,1.08,2.59,1.26,,,,,425,372.8918084116084,342.65874081680596,100.79,101.26,Occurrence
57,,,Manatee Re II 2018-1 B,562012AB0,,MANARE,,40,2018-04-03 00:00:00,2021-06-07 00:00:00,,"FL, LA, & TX",6.99,4.07,7.79,4.63,,,,,775,711.8843615130711,678.0375986064716,100.94,101.44,Occurrence
58,,,Manatee Re III 2019-1 A,562011AA4,,MANARE,,20,2019-05-30 00:00:00,2022-06-07 00:00:00,,"FL, LA, & TX",2.22,1.15,2.6,1.34,,,,,525,447.4568073590478,426.4465286375286,101.85,102.36,Occurrence
59,,,Manatee Re III 2019-1 B,562011AB2,,MANARE,,20,2019-05-30 00:00:00,2022-06-07 00:00:00,,"FL, LA, & TX",7.56,4.23,8.39,4.8,,,,,950,864.2137967217838,842.0582736381022,101.92,102.43,Occurrence
60,,,Matterhorn Re 2019-1 A,577092AA7,,MATTRE,,250,2019-06-19 00:00:00,2020-12-07 00:00:00,,Northeast US,4.72,3.81,5,4.03,,,,,0,544.3985675046051,481.50611274865594,94.36,94.98,Occurrence
61,,,Pelican Re 2017,705809AA9,,PELICR,,100,2017-04-19 00:00:00,2020-05-05 00:00:00,,LA,0.78,0.66,0.87,0.74,,,,,204,203.6597110754406,114.28177448089023,100,100.45,Occurrence
62,,,Pelican Re 2018,705809AB7,,PELICR,,100,2018-04-27 00:00:00,2021-05-07 00:00:00,,LA,1.12,0.97,1.24,1.08,,,,,225,195.70951138435134,163.02843698881935,100.43,100.92,Occurrence
63,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,,,,,,,,,
65,APAC,,Akibare Re 2016-1,00973XAA8,,AKIBAR,,200,2016-03-14 00:00:00,2020-04-07 00:00:00,,JP W,1.12,1.04,,,,,,,228,541530.3707194859,250296.67654972826,0.5,2.5,Aggregate
66,,,Akibare Re 2018-1 A,00973XAB6,,AKIBAR,,220,2018-03-28 00:00:00,2022-04-07 00:00:00,,"JP, W, FL, FF",0.9,0.73,,,,,,,190,663.527699488494,618.4658588170171,89.38,90.34,Occurrence
67,,,Akibare Re 2018-1 B,00973XAC4,,AKIBAR,,100,2018-03-28 00:00:00,2022-04-07 00:00:00,,"JP, W, FL",1.09,0.99,,,,,,,190,827.7260269893873,790.8119730573864,86,86.75,Occurrence
68,,,Aozora Re 2016-1,037401AC0,,AOZLTD,,220,2016-03-29 00:00:00,2020-04-07 00:00:00,,JP W,1.18,1.04,,,,BB-,,,229,260,171.92959162161327,99.87,100.24,Occurrence
69,,,Aozora Re 2017-1,037401AD8,,AOZLTD,,480,2017-03-29 00:00:00,2021-04-07 00:00:00,,JP W,1.73,1.22,,,,,,,200,1557.5678825790023,1209.9578427073245,83,87,Occurrence
70,,,Kizuna Re II 2018-1 A,49835KAC7,,KIZUNA,,150,2018-03-28 00:00:00,2023-04-11 00:00:00,,JP Q,0.3,0.1,,,,,,,187.5,223.06262499999997,212.06262499999997,98.86,99.21,Occurrence
71,,,Kizuna Re II 2018-1 B,49835KAD5,,KIZUNA,,50,2018-03-28 00:00:00,2023-04-11 00:00:00,,JP Q,2.65,0.92,,,,,,,250,271.5442377446297,254.73255566670585,99.31,99.85,Occurrence
72,,,Nakama Re 2014-2 2,62983QAE3,,NAKAMA,,200,2014-12-19 00:00:00,2020-01-16 00:00:00,,JP Q,0.79,0.7,,,,,,,287.5,418.2945850621398,264.55591839547924,99.74,100.04,Aggregate
73,,,Nakama Re 2015-1 1,62983QAF0,,NAKAMA,,100,2015-12-29 00:00:00,2021-01-14 00:00:00,,JP Q,1.32,1.16,,,,,,,287.5,295.44228885266216,266.44228885266216,99.9,100.24,Occurrence
74,,,Nakama Re 2015-1 2,62983QAG8,,NAKAMA,,200,2015-12-29 00:00:00,2021-01-14 00:00:00,,JP Q,0.94,0.86,,,,,,,325,332.6372520293868,302.02346741400066,99.91,100.27,Aggregate
75,,,Nakama Re 2016-1 1,62983QAH6,,NAKAMA,,550,2016-09-29 00:00:00,2021-10-13 00:00:00,,JP Q,0.57,0.49,,,,,,,220,254.32146500062862,235.77627628427177,99.36,99.7,Aggregate
76,,,Nakama Re 2016-1 2,62983QAJ2,,NAKAMA,,150,2016-09-29 00:00:00,2021-10-13 00:00:00,,JP Q,1.88,1.47,,,,,,,325,366.92077151948945,346.0827581632993,99.22,99.61,Aggregate
77,,,Nakama Re 2018-1 1,62983QAK9,,NAKAMA,,500,2018-03-01 00:00:00,2023-04-13 00:00:00,,JP Q,0.56,0.48,,,,,,,200,247.58950616330173,237.44244258435359,98.47,98.79,Aggregate
78,,,Nakama Re 2018-1 2,62983QAL7,,NAKAMA,,200,2018-03-01 00:00:00,2023-04-13 00:00:00,,JP Q,1.79,1.44,,,,,,,300,344.35856265160845,332.7665626516083,98.6,98.96,Aggregate
79,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,Atmos Re DAC A,XS1924991273,,ATMRED,,45,2019-02-06 00:00:00,2022-02-14 00:00:00,,"IT Flood, Snow Pressure and Atmospheric Phenom",1.31,0.45,,,,,,,450,8891.202078981281,4965.106164685285,20,40,Aggregate
82,,,Baltic PCC 2019-1,XS1957342592,,BALPCC,,75,2019-02-25 00:00:00,2022-03-07 00:00:00,,UK Terrorism,3.05,2.71,,,,,,,590,593.8907815821808,580.2113167811704,99.91,100.21,Aggregate
83,,,Hexagon Re DAC A,XS1735822774,,HEXREI,,45,2017-12-15 00:00:00,2022-01-19 00:00:00,,EU W,7.57,6.75,,,,,,,800,902.8883344949202,882.4883344949201,97.94,98.35,Aggregate
84,,,Hexagon Re DAC B,XS1735822857,,HEXREI,,45,2017-12-15 00:00:00,2022-01-19 00:00:00,,EU W,6.06,5.52,,,,,,,650,733.7249413259343,717.7009413259343,98.3,98.62,Aggregate
85,,,Horse Capital I DAC A,440681AA2,,HORSCP,,85,2016-12-19 00:00:00,2020-06-15 00:00:00,,EU Motor,1.93,1.32,,,,,,,400,335.38686754967006,198.22357343202444,100.39,101.24,Aggregate
86,,,Horse Capital I DAC B,440681AB0,,HORSCP,,85,2016-12-19 00:00:00,2020-06-15 00:00:00,,EU Motor,4.11,2.9,,,,,,,625,612.1200000000001,420.1303557446803,100.07,101.24,Aggregate
87,,,Horse Capital I DAC C,440681AC8,,HORSCP,,85,2016-12-19 00:00:00,2020-06-15 00:00:00,,EU Motor,8.04,5.9,,,,,,,1200,1185.1200000000001,989.4676430769232,100.07,101.23,Aggregate
88,,,Lion II Re DAC,XS1635674663,,LIONRE,,200,2017-06-28 00:00:00,2021-07-15 00:00:00,,"EU W, EU Flood, IT Q",3.42,2.35,,,,,,,317,351.06663355394323,330.06663355394323,99.43,99.78,Occurrence
89,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Life/Health,,Benu Capital A,XS1219733083,,BENUCP,,135,2015-04-24 00:00:00,2020-01-08 00:00:00,,Mortality,1.06,0.64,,,,BB+,,,255,206.28954197986334,98.00000000000001,100.09,100.28,
92,,,Benu Capital B,XS1219733240,,BENUCP,,150,2015-04-24 00:00:00,2020-01-08 00:00:00,,Mortality,1.79,1.33,,,,BB,,,335,252.28154196686273,143,100.15,100.34,
93,,,CAR 111 A,XS1641101172,,IBRD,,225,2017-07-07 00:00:00,2020-07-15 00:00:00,,Pandemic,4.92,3.57,,,,,,,690,696.7246868204055,640.9309268203995,99.95,100.33,
94,,,CAR 112 B,XS1641101503,,IBRD,,95,2017-07-07 00:00:00,2020-07-15 00:00:00,,Pandemic,9.44,7.74,,,,,,,1150,10520.120077749165,7096.369913342826,55,68,
95,,,Vita Capital VI,92846DAA4,,VITA,,100,2015-12-22 00:00:00,2021-01-08 00:00:00,,Mortality,1.24,0.99,,,,BB,,,290,256.9466123090636,228.80297594542483,100.38,100.71,
96,,,Vitality Re VII A,92848XAA8,,VITALI,,140,2016-01-28 00:00:00,2020-01-07 00:00:00,,Health,0.03,0.01,,,,BBB+,,,215,214.81232125233223,96.99999999999997,100,100.2,
97,,,Vitality Re VII B,92848XAB6,,VITALI,,60,2016-01-28 00:00:00,2020-01-07 00:00:00,,Health,0.47,0.18,,,,BB+,,,265,264.4009374999973,94.52093749999345,100,100.3,
98,,,Vitality Re VIII A,92848LAA4,,VITALI,,140,2017-01-25 00:00:00,2021-01-08 00:00:00,,Health,0.05,0.01,,,,BBB+,,,175,182.13349622501974,147.13349622501974,99.92,100.32,
99,,,Vitality Re VIII B,92848LAB2,,VITALI,,60,2017-01-25 00:00:00,2021-01-08 00:00:00,,Health,0.5,0.19,,,,BB+,,,200,196.50219130951976,161.50219130951976,100.04,100.45,
100,,,Vitality Re IX A,92849LAA3,,VITALI,,140,2018-01-29 00:00:00,2022-01-10 00:00:00,,Health,0.03,0.01,,,,BBB+,,,160,162.26818181818138,142.26818181818138,99.95,100.38,
101,,,Vitality Re IX B,92849LAB1,,VITALI,,60,2018-01-29 00:00:00,2022-01-10 00:00:00,,Health,0.41,0.16,,,,BB+,,,175,179.52036420327644,159.52036420327644,99.9,100.33,
102,,,Vitality Re X A,92850FAA2,,VITALI,,140,2019-01-14 00:00:00,2023-01-10 00:00:00,,Health,0.04,0.01,,,,BBB+,,,175,170.31346766454953,155.81346766454953,100.14,100.58,
103,,,Vitality Re X B,92850FAB0,,VITALI,,60,2019-01-14 00:00:00,2023-01-10 00:00:00,,Health,0.43,0.17,,,,BBB+,,,200,191.88225354916477,177.38225354916477,100.24,100.68,
104,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Mtge,,Bellemeade 2017-1 M-1,078767AA8,,BMIR,,195.1,2017-10-25 00:00:00,2027-10-25 00:00:00,,Mortgage,,,,,,,BBB,,170,166,151,100.04904640109456,100.2522661998062,
107,,,Bellemeade 2017-1 M-2,078767AB6,,BMIR,,154.6,2017-10-25 00:00:00,2027-10-25 00:00:00,,Mortgage,,,,,,,BB-,,335,301,294,101.34,101.62,
108,,,Bellemeade 2017-1 B-1,078767AC4,,BMIR,,18.4,2017-10-25 00:00:00,2027-10-25 00:00:00,,Mortgage,,,,,,,B+,,475,411,404,103.22,103.58,
109,,,Bellemeade 2018-1 M-1,078768AD0,,BMIR,,198.5,2018-04-18 00:00:00,2028-04-25 00:00:00,,Mortgage,,,,,,,BBB,,160,160,143,100,100.39,
110,,,Bellemeade 2018-1 M-2,078768AE8,,BMIR,,157.3,2018-04-18 00:00:00,2028-04-25 00:00:00,,Mortgage,,,,,,,BB-,,290,290,282,100,100.38,
111,,,Bellemeade 2018-1 B-2,078768AF5,,BMIR,,18.7,2018-04-18 00:00:00,2028-04-25 00:00:00,,Mortgage,,,,,,,BB-,,425,425,418,100,100.38,
112,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Multi-Peril,,Armor Re II 2018-1,04227FAA3,,ARMORE,,100,2018-04-13 00:00:00,2020-06-08 00:00:00,,"US W, Q",1.43,1.33,1.67,1.57,,,,,384,250,172.47200247799074,100.8,101.26,Occurrence
115,,,Armor Re II 2019-1 A,04227FAB1,,ARMORE,,100,2019-05-14 00:00:00,2022-06-08 00:00:00,,"US W, Q",1.84,1.64,2.12,1.9,,,,,590,525.0385784635165,504.04493226593667,101.53,102.04,Occurrence
116,,,Atlas IX 2015-1,049382AC8,,ATLAS,,25.0005,2015-02-10 00:00:00,2020-01-07 00:00:00,,"US W, Q, CAN Q",4.61,4.11,5.08,4.51,,,,,10,,,80,90,Aggregate
117,,,Atlas IX 2016-1,049382AD6,,ATLAS,,300,2016-01-12 00:00:00,2020-01-08 00:00:00,,"US W, Q, CAN Q",3.6,3.07,3.92,3.32,,,,,759,510.90214162720343,328,100.44,100.76,Aggregate
118,,,Atlas Capital UK 2018,04921AAA3,,ATLAS,,300,2018-05-31 00:00:00,2022-06-07 00:00:00,,"US W, Q, CAN Q, EU W",3.98,3.24,4.1,3.33,,,,,600,631.4004551757316,603.0326785684526,99.26,99.92,Aggregate
119,,,Atlas Capital UK 2019,04921QAA8,,ATLAS,,250,2019-05-31 00:00:00,2023-06-07 00:00:00,,"US W, Q, CAN Q, EU W",6.25,5.46,6.84,5.96,,,,,1175,1058.583626082309,1040.761170343592,103.33,103.86,Aggregate
120,,,Blue Halo 2016-1 A,095538AA2,,BLUHLO,,130,2016-06-16 00:00:00,2020-06-21 00:00:00,,"US W, Q",8.65,7.24,9.9,8.31,,,,,1400,2.220446049250313e-12,866,97.25,97.75,Aggregate
121,,,Blue Halo 2016-1 B,095538AB0,,BLUHLO,,11.913,2016-06-16 00:00:00,2020-06-21 00:00:00,,"US W, Q",15.14,11.53,16.68,12.91,,,,,1975,5.3290705182007514e-11,1329,15,22,Aggregate
122,,,Bonanza Re 2016-1 A,09785EAA9,,BONZRE,,150,2016-12-01 00:00:00,2019-12-31 00:00:00,,"US W, ST",2.02,1.3,2.51,1.56,,,,,337,660.971017495473,418.41672153640417,99.5,99.87,Occurrence
123,,,Bonanza Re 2016-1 B,09785EAB7,,BONZRE,,50,2016-12-01 00:00:00,2019-12-31 00:00:00,,"US W, ST",3.36,1.82,4.13,2.27,,,,,437,436.71131419782483,175.99408019205637,100,100.4,Occurrence
124,,,Bowline Re 2018-1 A,10260PAA6,,BWLNRE,,250,2018-05-16 00:00:00,2022-05-23 00:00:00,,"US W, Q, ST",2.16,1.6,2.42,1.79,,,,,450,487.95142037369254,471.6205639068241,99.1,99.49,Aggregate
125,,,Bowline Re 2019-1 A,10260PAB4,,BWLNER,,100,2019-03-13 00:00:00,2023-03-20 00:00:00,,"US/CAN W, Q, ST",1.6,1.36,1.82,1.53,,,,,475,471.76638794436803,450,100.09,100.5,Aggregate
126,,,Bowline Re 2019-1 B,10260PAC2,,BWLNER,,150,2019-03-13 00:00:00,2023-03-20 00:00:00,,"US/CAN W, Q, ST",6.08,3.69,6.79,4.12,,,,,850,805.0837815030123,791.7529250361439,101.27,101.66,Aggregate
127,,,Buffalo Re 2017-1 A,119798AA4,,BUFFRE,,105,2017-03-10 00:00:00,2020-04-07 00:00:00,,"US W, Q",2.47,1.32,2.52,1.33,,,,,342,381.49798570749795,272.38384355067006,99.83,100.29,Occurrence
128,,,Buffalo Re 2017-1 B,119798AB2,,BUFFRE,,59.5,2017-03-10 00:00:00,2020-04-07 00:00:00,,"US W, Q",7.41,4.34,7.67,4.47,,,,,717,512.6139591700576,457,100.86,101.09,Occurrence
129,,,Caelus Re IV 2016-1,12765JAA6,,CAELUS,,300,2016-02-29 00:00:00,2020-03-06 00:00:00,,"US W, Q, ST, WS, WF",1.67,1.39,2,1.69,,,,,525,250,135.48398926189358,100.92,101.31,Occurrence
130,,,Caelus Re V 2017-1 A,12765KAA3,,CAELUS,,75,2017-05-04 00:00:00,2020-06-05 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",0.8,0.7,1.02,0.91,,,,,313,2158.6868942827555,1961.7861804233094,90,91,Aggregate
131,,,Caelus Re V 2017-1 B,12765KAB1,,CAELUS,,150,2017-05-04 00:00:00,2020-06-05 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",2.4,1.8,2.87,2.17,,,,,MM + 476 / 50,,,55,65,Aggregate
132,,,Caelus Re V 2017-1 C,12765KAC9,,CAELUS,,75,2017-05-04 00:00:00,2020-06-05 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",4.08,3.11,4.94,3.77,,,,,MM + 666 / 50,,,0,0,Aggregate
133,,,Caelus Re V 2017-1 D,12765KAD7,,CAELUS,,41.5911,2017-05-04 00:00:00,2020-06-05 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",6.03,5,7.25,6.02,,,,,MM + 940 / 50,,,0,0,Aggregate
