,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
11,,,CAR 120,XS1761714721,,IBRD,,200,2018-02-07 00:00:00,2021-02-15 00:00:00,,Peru,7.14,5,,,,,,,600,3052.4203860235098,2493.0537157022804,69,75,Occurrence
12,,,Golden State Re II 2018-1,38123FAB4,,GOLDST,,210,2018-12-03 00:00:00,2023-01-08 00:00:00,,CA,0.49,0.14,,,,,,,220,221.46738117668207,209.54956147436488,99.95,100.34,Occurrence
13,,,Kilimanjaro Re 2014-2 C,494074AE7,,KILIREL,,500,2014-11-18 00:00:00,2019-11-25 00:00:00,,"US, Canada",2.26,1.46,,,,BB-,,,375,583.641143048217,501.2936871312448,99.18,99.5,Occurrence
14,,,Merna Re 2017-1,59012UAC9,,MERNA,,300,2017-03-31 00:00:00,2020-04-08 00:00:00,,New Madrid,0.59,0.43,,,,,,,200,230,183.45759513599754,99.77,100.13,Occurrence
15,,,Merna Re 2018-1,59012UAD7,,MERNA,,300,2018-03-29 00:00:00,2021-04-08 00:00:00,,New Madrid,0.74,0.52,,,,,,,200,230,200.62417142539584,99.48,99.99,Occurrence
16,,,Merna Re II 2019-1 ,59013MAA0,,MERNA R,,300,2019-03-29 00:00:00,2022-04-07 00:00:00,,New Madrid,0.75,0.54,,,,,,,200,211.33332430878102,193.95003676592506,99.7,100.16,Occurrence
17,,,SD Re Ltd. 2018-1,78414BAA9,,SDRELT,,125,2018-10-12 00:00:00,2021-10-19 00:00:00,,CA,0.21,0.21,,,,,,,400,540.9934454922674,516.2998702175825,96.99,97.51,Aggregate
18,,,Torrey Pines 2017-1 A,89141WAA0,,TORPNE,,45,2017-05-08 00:00:00,2020-06-09 00:00:00,,US EQ,1.17,1.1,,,,,,,303,450.58151883061043,413.3285119310327,98.64,98.98,Occurrence
19,,,Torrey Pines 2017-1 B,89141WAB8,,TORPNE,,66,2017-05-08 00:00:00,2020-06-09 00:00:00,,US EQ,2.31,1.82,,,,,,,380,494.2685370741482,452.84323961960234,98.95,99.33,Occurrence
20,,,Ursa Re 2016-1 A,90323WAD2,,URSARE,,500,2016-11-30 00:00:00,2019-12-10 00:00:00,,CA,2.36,2.18,,,,,,,400,666.6393253318682,587.5174150278091,98.84,99.18,Aggregate
21,,,Ursa Re 2017-1 B,90323WAE0,,URSARE,,425,2017-05-16 00:00:00,2020-05-27 00:00:00,,CA,1.17,1.11,,,,,,,350,462.0142783112042,424.12560670626397,99.02,99.35,Aggregate
22,,,Ursa Re 2017-1 E,90323WAF7,,URSARE,,500,2017-05-16 00:00:00,2020-05-27 00:00:00,,CA,3.67,3.33,,,,,,,600,719.9511344900485,650.952491207557,98.95,99.55,Aggregate
23,,,Ursa Re 2017-2 C,90323WAG5,,URSARE,,200,2017-11-30 00:00:00,2020-12-10 00:00:00,,CA,1.39,1.32,,,,,,,400,480,452.99460666666647,98.89,99.26,Aggregate
24,,,Ursa Re 2017-2 D,90323WAH3,,URSARE,,200,2017-11-30 00:00:00,2020-12-10 00:00:00,,CA,3.04,2.79,,,,,,,525,620.1766735041608,592.7154783390494,98.69,99.07,Aggregate
25,,,Ursa Re 2018-1 D,90323WAJ9,,URSARE,,250,2018-09-14 00:00:00,2021-09-24 00:00:00,,CA,3.11,2.87,,,,,,,510,657.459821511143,633.9408153966175,96.99,97.46,Aggregate
26,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,
28,US Wind,,Alamo Re 2017-1 A,011395AD2,,ALALTD,,400,2017-05-30 00:00:00,2020-06-08 00:00:00,,TX,2.61,1.75,2.87,1.92,,,,,381,481.6993382937873,435.75090172235696,99.08,99.5,Aggregate
29,,,Alamo Re 2018-1 A,011395AE0,,ALALTD,,400,2018-05-30 00:00:00,2021-06-07 00:00:00,,TX,2.67,1.8,2.93,1.97,,,,,348,491.41687656231414,467.8168765623141,97.39,97.81,Aggregate
30,,,Alamo Re 2019-1 A,011395AF7,,ALALTD,,200,2019-05-28 00:00:00,2022-06-08 00:00:00,,TX,2.66,1.8,2.92,1.97,,,,,450,465.55762081784343,445.55762081784343,99.58,100.12,Aggregate
31,,,CAR 114 Class B,XS1654183364,,IBRD,,100,2017-08-04 00:00:00,2019-12-20 00:00:00,,"Mex, TX",7.97,5.56,8.29,5.77,,,,,930,1914.0673679554973,1830.848701288831,95.61,95.97,Occurrence
32,,,CAR 115 Class C,XS1654184099,,IBRD,,110,2017-08-04 00:00:00,2019-12-20 00:00:00,,Mex,5.8,3.96,,,,,,,590,1297.126767235705,1224.5187672357038,96.79,97.11,Occurrence
33,,,Casablanca Re 2017-1 A,XS1611031524,,CASARE,,66.95,2017-06-01 00:00:00,2020-06-04 00:00:00,,FL,1.27,1.03,1.48,1.2,,,,,402,512.81351010779,459.61351010778964,99,99.48,Occurrence
34,,,Casablanca Re 2017-1 B,XS1611032761,,CASARE,,26.3,2017-06-01 00:00:00,2020-06-04 00:00:00,,FL,1.81,1.38,2.08,1.6,,,,,486,600.4204198755261,559.1704198755298,98.97,99.34,Occurrence
35,,,Casablanca Re 2017-1 C,XS1611032928,,CASARE,,4.457,2017-06-01 00:00:00,2020-06-04 00:00:00,,FL,18.51,9.42,20.17,10.43,,,,,1549,,,45,53,Occurrence
36,,,Citrus Re 2015-1 B,177510AD6,,CITREL,,60.91,2015-04-08 00:00:00,2020-04-09 00:00:00,,US,4.05,2.6,4.57,2.98,,,,,50,54.620943246713175,10,25,35,Occurrence
37,,,Citrus Re 2016-1 D,177510AF1,,CITREL,,97.06,2016-02-24 00:00:00,2019-05-25 00:00:00,,US,4.56,3.24,5.12,3.67,,,,,785,-128346.94191150348,334,30,40,Occurrence
38,,,Citrus Re 2016-1 E,177510AG9,,CITREL,,0,2016-02-24 00:00:00,2019-05-25 00:00:00,,US,4.57,4.06,4.94,4.36,,,,,1000,,,0,0,Occurrence
39,,,Citrus Re 2017-1 A,177510AH7,,CITREL,,53.13,2017-03-13 00:00:00,2020-03-18 00:00:00,,US,2.25,1.99,2.55,2.5,,,,,531,49205.99646442763,30743.921187080156,10,20,Occurrence
40,,,Citrus Re 2017-2 B,177510AJ3,,CITREL,,0,2017-05-11 00:00:00,2020-03-18 00:00:00,,US,7.34,6.6,8.15,7.34,,,,,50,,,0,0,Occurrence
41,,,Cranberry Re 2017-1 A,224287AB8,,CBRYRE,,350,2017-06-12 00:00:00,2020-07-13 00:00:00,,MA,0.507,0.44,0.535,0.469,,,,,198,256.8611280278413,220.86475290418073,99.4,99.77,Aggregate
42,,,Everglades Re II 2017,30014LAB0,,EVERGL,,300,2017-05-09 00:00:00,2020-05-08 00:00:00,,FL,2.78,2.04,2.95,2.24,,,,,523,675.124375294671,618.4222464424247,98.74,99.21,Aggregate
43,,,Everglades Re II 2018,30014LAC8,,EVERGL,,250,2018-05-15 00:00:00,2021-05-04 00:00:00,,FL,2.56,1.93,2.97,2.26,,,,,475,560.7740887220575,538.0573996414221,98.51,98.9,Aggregate
44,,,Floodsmart Re 2018-1 A,33975CAA3,,FLOREL,,325,2018-07-30 00:00:00,2021-08-06 00:00:00,,US,6.04,4.94,,5.29,,,,,1125,1248.4714229374267,1225.2959325899647,97.75,98.17,Occurrence
45,,,Floodsmart Re 2018-1 B,33975CAB1,,FLOREL,,175,2018-07-30 00:00:00,2021-08-06 00:00:00,,US,9.68,6.32,,6.8,,,,,1350,1462.1026102609976,1435.4976444458748,98,98.47,Occurrence
46,,,Floodsmart Re 2019-1 A,33975CAC9,,FLOREL,,250,2019-04-16 00:00:00,2022-03-07 00:00:00,,US,4.93,4.15,,4.48,,,,,1125,1141.785350966407,1118.1803851512839,99.62,100.15,Occurrence
47,,,Floodsmart Re 2019-1 B,33975CAD7,,FLOREL,,50,2019-04-16 00:00:00,2022-03-07 00:00:00,,US,7.31,6.01,,6.51,,,,,1450,1456.7747567480205,1433.1697909328977,99.85,100.36,Occurrence
48,,,Frontline Re 2018-1 A,35922QAA1,,FRNTRE,,250,2018-06-26 00:00:00,2022-07-06 00:00:00,,"AL, FL, NC, SC",6.12,4.04,5.79,3.82,,,,,700,1212.8423024124675,1005.7346628391228,87.45,92.28,Occurrence
49,,,Frontline Re 2018-1 B,35922QAB9,,FRNTRE,,100,2018-06-26 00:00:00,2022-07-06 00:00:00,,"AL, FL, NC, SC",10.76,8.13,10.23,7.71,,,,,1175,3742.9087958659134,2981.0234257244806,55.5,65.5,Occurrence
50,,,Integrity Re 2017-1 A,45833UAA9,,INTEGR,,72,2017-05-02 00:00:00,2020-06-10 00:00:00,,FL (2nd Event),2.6,0.75,3.16,0.91,,,,,328,466.24169116744696,431.08058975304675,98.73,99.05,Occurrence
51,,,Integrity Re 2017-1 B,45833UAB7,,INTEGR,,3,2017-05-02 00:00:00,2020-06-10 00:00:00,,FL (2nd Event),10.23,9.69,11.74,11.11,,,,,1435,2359.920004391689,2295.755035255887,92.24,92.76,Occurrence
52,,,Integrity Re 2017-1 C,45833UAC5,,INTEGR,,100,2017-05-02 00:00:00,2020-06-10 00:00:00,,FL,1.82,1.63,2.07,1.85,,,,,436,598.423428646567,559.673428646567,98.51,98.87,Occurrence
53,,,Integrity Re 2017-1 D,45833UAD3,,INTEGR,,35,2017-05-02 00:00:00,2020-06-10 00:00:00,,FL,1.96,1.88,2.21,2.12,,,,,457,617.3721786807494,573.6249059534772,98.53,98.93,Occurrence
54,,,Integrity Re 2018-1 A,45869RAA3,,INTEGR,,75,2018-04-23 00:00:00,2022-06-10 00:00:00,,FL,1.34,1.27,1.54,1.46,,,,,375,529.008796542909,516.7569796813702,95.88,96.2,Occurrence
55,,,Integrity Re 2018-1 B,45869RAB1,,INTEGR,,4,2018-04-23 00:00:00,2022-06-10 00:00:00,,FL,9.86,5.74,10.89,6.41,,,,,950,1128.9501435710222,1114.8701435710232,95.61,95.95,Occurrence
56,,,Integrity Re 2019-1 A,45833UAE1,,INTEGR,,50,2019-05-29 00:00:00,2023-06-12 00:00:00,,FL,1.28,1.14,1.47,1.3,,,,,475,491.32480154691643,479.2448015469173,99.43,99.85,Occurrence
57,,,Manatee Re II 2018-1 A,562012AA2,,MANARE,,160,2018-04-03 00:00:00,2021-06-07 00:00:00,,"FL, LA, & TX",2.22,1.08,2.59,1.26,,,,,425,559.6281125432894,538.4681125432908,97.56,97.94,Occurrence
58,,,Manatee Re II 2018-1 B,562012AB0,,MANARE,,40,2018-04-03 00:00:00,2021-06-07 00:00:00,,"FL, LA, & TX",6.99,4.07,7.79,4.63,,,,,775,1001.7980035945665,967.1169538345712,96.09,96.67,Occurrence
59,,,Manatee Re III 2019-1 A,562011AA4,,MANARE,,20,2019-05-30 00:00:00,2022-06-07 00:00:00,,"FL, LA, & TX",2.22,1.15,2.6,1.34,,,,,525,551.7740010570818,535.3240010570819,99.29,99.72,Occurrence
60,,,Manatee Re III 2019-1 B,562011AB2,,MANARE,,20,2019-05-30 00:00:00,2022-06-07 00:00:00,,"FL, LA, & TX",7.56,4.23,8.39,4.8,,,,,950,984.4916279069768,968.9212785239956,99.13,99.51,Occurrence
61,,,Matterhorn Re 2019-1 A,577092AA7,,MATTRE,,250,2019-06-19 00:00:00,2020-12-07 00:00:00,,Northeast US,4.72,3.81,5,4.03,,,,,0,619.8212620366675,593.8212620366675,91.85,92.17,Occurrence
62,,,Pelican Re 2017,705809AA9,,PELICR,,100,2017-04-19 00:00:00,2020-05-05 00:00:00,,LA,0.78,0.66,0.87,0.74,,,,,204,322.8614496064988,282.3666740275498,99.01,99.35,Occurrence
63,,,Pelican Re 2018,705809AB7,,PELICR,,100,2018-04-27 00:00:00,2021-05-07 00:00:00,,LA,1.12,0.97,1.24,1.08,,,,,225,300.61239327274217,277.6058832727464,98.65,99.06,Occurrence
64,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,
66,APAC,,Akibare Re 2016-1,00973XAA8,,AKIBAR,,200,2016-03-14 00:00:00,2020-04-07 00:00:00,,JP W,1.12,1.04,,,,,,,228,206299.99844667647,109237.96360644526,0.5,2,Aggregate
67,,,Akibare Re 2018-1 A,00973XAB6,,AKIBAR,,220,2018-03-28 00:00:00,2022-04-07 00:00:00,,"JP, W, FL, FF",0.9,0.73,,,,,,,190,298.4946668573718,269.26912621051054,97.1,97.87,Occurrence
68,,,Akibare Re 2018-1 B,00973XAC4,,AKIBAR,,100,2018-03-28 00:00:00,2022-04-07 00:00:00,,"JP, W, FL",1.09,0.99,,,,,,,190,298.51517594379783,269.155565943798,97.1,97.88,Occurrence
69,,,Aozora Re 2016-1,037401AC0,,AOZLTD,,220,2016-03-29 00:00:00,2020-04-07 00:00:00,,JP W,1.18,1.04,,,,BB-,,,229,398.9226622892615,340.85225391087477,98.72,99.15,Occurrence
70,,,Aozora Re 2017-1,037401AD8,,AOZLTD,,480,2017-03-29 00:00:00,2021-04-07 00:00:00,,JP W,1.73,1.22,,,,,,,200,362.68580076727426,340.77190034270717,97.25,97.61,Occurrence
71,,,Kizuna Re II 2018-1 A,49835KAC7,,KIZUNA,,150,2018-03-28 00:00:00,2023-04-11 00:00:00,,JP Q,0.3,0.1,,,,,,,187.5,223.06262499999997,213.06262499999997,98.75,99.1,Occurrence
72,,,Kizuna Re II 2018-1 B,49835KAD5,,KIZUNA,,50,2018-03-28 00:00:00,2023-04-11 00:00:00,,JP Q,2.65,0.92,,,,,,,250,271.5442377446297,255.73255566670585,99.25,99.8,Occurrence
73,,,Nakama Re 2014-2 2,62983QAE3,,NAKAMA,,200,2014-12-19 00:00:00,2020-01-16 00:00:00,,JP Q,0.79,0.7,,,,,,,287.5,418.2945850621398,351.55591839547924,99.3,99.66,Aggregate
74,,,Nakama Re 2015-1 1,62983QAF0,,NAKAMA,,100,2015-12-29 00:00:00,2021-01-14 00:00:00,,JP Q,1.32,1.16,,,,,,,287.5,339.3584775086511,315.3584775086511,99.23,99.58,Occurrence
75,,,Nakama Re 2015-1 2,62983QAG8,,NAKAMA,,200,2015-12-29 00:00:00,2021-01-14 00:00:00,,JP Q,0.94,0.86,,,,,,,325,310.00000000000006,284.38621538461393,100.22,100.61,Aggregate
76,,,Nakama Re 2016-1 1,62983QAH6,,NAKAMA,,550,2016-09-29 00:00:00,2021-10-13 00:00:00,,JP Q,0.57,0.49,,,,,,,220,258.8567019106883,243.31151319433147,99.15,99.49,Aggregate
77,,,Nakama Re 2016-1 2,62983QAJ2,,NAKAMA,,150,2016-09-29 00:00:00,2021-10-13 00:00:00,,JP Q,1.88,1.47,,,,,,,325,353.1541457586845,335.31613240249425,99.39,99.78,Aggregate
78,,,Nakama Re 2018-1 1,62983QAK9,,NAKAMA,,500,2018-03-01 00:00:00,2023-04-13 00:00:00,,JP Q,0.56,0.48,,,,,,,200,258,248.85293642105185,97.97,98.29,Aggregate
79,,,Nakama Re 2018-1 2,62983QAL7,,NAKAMA,,200,2018-03-01 00:00:00,2023-04-13 00:00:00,,JP Q,1.79,1.44,,,,,,,300,347.6405044187979,337.0485044187978,98.36,98.72,Aggregate
80,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,Atmos Re DAC A,XS1924991273,,ATMRED,,45,2019-02-06 00:00:00,2022-02-14 00:00:00,,"IT Flood, Snow Pressure and Atmospheric Phenom",1.31,0.45,,,,,,,450,459.1061749473813,446.4267101463708,99.76,100.08,Aggregate
83,,,Baltic PCC 2019-1,XS1957342592,,BALPCC,,75,2019-02-25 00:00:00,2022-03-07 00:00:00,,UK Terrorism,3.05,2.71,,,,,,,590,593.8907815821808,582.2113167811704,99.9,100.19,Aggregate
84,,,Hexagon Re DAC A,XS1735822774,,HEXREI,,45,2017-12-15 00:00:00,2022-01-19 00:00:00,,EU W,7.57,6.75,,,,,,,800,792.0416700469046,777.6656700469047,100.19,100.52,Aggregate
85,,,Hexagon Re DAC B,XS1735822857,,HEXREI,,45,2017-12-15 00:00:00,2022-01-19 00:00:00,,EU W,6.06,5.52,,,,,,,650,643.6462912193377,629.6222912193377,100.16,100.49,Aggregate
86,,,Horse Capital I DAC A,440681AA2,,HORSCP,,85,2016-12-19 00:00:00,2020-06-15 00:00:00,,EU Motor,1.93,1.32,,,,,,,400,389.40000000000003,352.2,100.1,100.45,Aggregate
87,,,Horse Capital I DAC B,440681AB0,,HORSCP,,85,2016-12-19 00:00:00,2020-06-15 00:00:00,,EU Motor,4.11,2.9,,,,,,,625,612.1200000000001,574.9200000000002,100.12,100.46,Aggregate
88,,,Horse Capital I DAC C,440681AC8,,HORSCP,,85,2016-12-19 00:00:00,2020-06-15 00:00:00,,EU Motor,8.04,5.9,,,,,,,1200,1185.1200000000001,1147.92,100.12,100.46,Aggregate
89,,,Lion II Re DAC,XS1635674663,,LIONRE,,200,2017-06-28 00:00:00,2021-07-15 00:00:00,,"EU W, EU Flood, IT Q",3.42,2.35,,,,,,,317,333.26968497869996,315.2696849786999,99.68,100.03,Occurrence
90,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Life/Health,,Benu Capital A,XS1219733083,,BENUCP,,135,2015-04-24 00:00:00,2020-01-08 00:00:00,,Mortality,1.06,0.64,,,,BB+,,,255,206.28954197986334,94.28954197986334,100.25,100.84,0
93,,,Benu Capital B,XS1219733240,,BENUCP,,150,2015-04-24 00:00:00,2020-01-08 00:00:00,,Mortality,1.79,1.33,,,,BB,,,335,252.28154196686273,143,100.43,101,0
94,,,CAR 111 A,XS1641101172,,IBRD,,225,2017-07-07 00:00:00,2020-07-15 00:00:00,,Pandemic,4.92,3.57,,,,,,,690,696.7246868204055,653.9309268203996,99.93,100.36,0
95,,,CAR 112 B,XS1641101503,,IBRD,,95,2017-07-07 00:00:00,2020-07-15 00:00:00,,Pandemic,9.44,7.74,,,,,,,1150,7526.6364058639465,5203.57835524873,55,68,0
96,,,Vita Capital VI,92846DAA4,,VITA,,100,2015-12-22 00:00:00,2021-01-08 00:00:00,,Mortality,1.24,0.99,,,,BB,,,290,256.9466123090636,233.80297594542483,100.49,100.83,0
97,,,Vitality Re VII A,92848XAA8,,VITALI,,140,2016-01-28 00:00:00,2020-01-07 00:00:00,,Health,0.03,0.01,,,,BBB+,,,215,214.81232125233223,130.81232125233223,100,100.44,0
98,,,Vitality Re VII B,92848XAB6,,VITALI,,60,2016-01-28 00:00:00,2020-01-07 00:00:00,,Health,0.47,0.18,,,,BB+,,,265,162.47052592105652,95.59052592105265,100.53,100.88,0
99,,,Vitality Re VIII A,92848LAA4,,VITALI,,140,2017-01-25 00:00:00,2021-01-08 00:00:00,,Health,0.05,0.01,,,,BBB+,,,175,174.92680115273782,144.92680115273785,100,100.45,0
100,,,Vitality Re VIII B,92848LAB2,,VITALI,,60,2017-01-25 00:00:00,2021-01-08 00:00:00,,Health,0.5,0.19,,,,BB+,,,200,202.93417271593995,172.93417271593995,99.96,100.4,0
101,,,Vitality Re IX A,92849LAA3,,VITALI,,140,2018-01-29 00:00:00,2022-01-10 00:00:00,,Health,0.03,0.01,,,,BBB+,,,160,175.00000000000003,157.00000000000003,99.64,100.07,0
102,,,Vitality Re IX B,92849LAB1,,VITALI,,60,2018-01-29 00:00:00,2022-01-10 00:00:00,,Health,0.41,0.16,,,,BB+,,,175,196.3727464945467,178.3727464945467,99.48,99.92,0
103,,,Vitality Re X A,92850FAA2,,VITALI,,140,2019-01-14 00:00:00,2023-01-10 00:00:00,,Health,0.04,0.01,,,,BBB+,,,175,172.11478758169943,158.61478758169943,100.1,100.55,0
104,,,Vitality Re X B,92850FAB0,,VITALI,,60,2019-01-14 00:00:00,2023-01-10 00:00:00,,Health,0.43,0.17,,,,BBB+,,,200,194.16441204621037,180.66441204621037,100.2,100.65,0
105,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Mtge,,Bellemeade 2017-1 M-1,078767AA8,,BMIR,,195.1,2017-10-25 00:00:00,2027-10-25 00:00:00,,Mortgage,,,,,,,BBB,,170,166,151,100.04904640109456,100.2522661998062,0
108,,,Bellemeade 2017-1 M-2,078767AB6,,BMIR,,154.6,2017-10-25 00:00:00,2027-10-25 00:00:00,,Mortgage,,,,,,,BB-,,335,301,294,101.34,101.62,0
109,,,Bellemeade 2017-1 B-1,078767AC4,,BMIR,,18.4,2017-10-25 00:00:00,2027-10-25 00:00:00,,Mortgage,,,,,,,B+,,475,411,404,103.22,103.58,0
110,,,Bellemeade 2018-1 M-1,078768AD0,,BMIR,,198.5,2018-04-18 00:00:00,2028-04-25 00:00:00,,Mortgage,,,,,,,BBB,,160,160,143,100,100.39,0
111,,,Bellemeade 2018-1 M-2,078768AE8,,BMIR,,157.3,2018-04-18 00:00:00,2028-04-25 00:00:00,,Mortgage,,,,,,,BB-,,290,290,282,100,100.38,0
112,,,Bellemeade 2018-1 B-2,078768AF5,,BMIR,,18.7,2018-04-18 00:00:00,2028-04-25 00:00:00,,Mortgage,,,,,,,BB-,,425,425,418,100,100.38,0
113,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Multi-Peril,,Armor Re II 2018-1,04227FAA3,,ARMORE,,100,2018-04-13 00:00:00,2020-06-08 00:00:00,,"US W, Q",1.43,1.33,1.67,1.57,,,,,384,642.1800349110019,605.8022472536325,97.67,98,Occurrence
116,,,Armor Re II 2019-1 A,04227FAB1,,ARMORE,,100,2019-05-14 00:00:00,2022-06-08 00:00:00,,"US W, Q",1.84,1.64,2.12,1.9,,,,,590,622.4313104436427,608.0535227862732,99.14,99.51,Occurrence
117,,,Atlas IX 2015-1,049382AC8,,ATLAS,,124.0875,2015-02-10 00:00:00,2019-07-07 00:00:00,,"US W, Q, CAN Q",4.61,4.11,5.08,4.51,,,,,10,626035,389539,45,75,Aggregate
118,,,Atlas IX 2016-1,049382AD6,,ATLAS,,300,2016-01-12 00:00:00,2020-01-08 00:00:00,,"US W, Q, CAN Q",3.6,3.07,3.92,3.32,,,,,759,1143.2359304615732,1070.0958577343015,98.11,98.47,Aggregate
119,,,Atlas Capital UK 2018,04921AAA3,,ATLAS,,300,2018-05-31 00:00:00,2022-06-07 00:00:00,,"US W, Q, CAN Q, EU W",3.98,3.24,4.1,3.33,,,,,600,656.1554365874729,640.579017908952,98.53,98.93,Aggregate
120,,,Atlas Capital UK 2019,04921QAA8,,ATLAS,,250,2019-05-31 00:00:00,2023-06-07 00:00:00,,"US W, Q, CAN Q, EU W",6.25,5.46,6.84,5.96,,,,,1175,1182.6113780919952,1169.034959413474,99.74,100.15,Aggregate
121,,,Blue Halo 2016-1 A,095538AA2,,BLUHLO,,130,2016-06-16 00:00:00,2019-06-21 00:00:00,,"US W, Q",8.65,7.24,9.9,8.31,,,,,1400,2.220446049250313e-12,866,97.25,97.75,Aggregate
122,,,Blue Halo 2016-1 B,095538AB0,,BLUHLO,,23.276,2016-06-16 00:00:00,2019-06-21 00:00:00,,"US W, Q",15.14,11.53,16.68,12.91,,,,,1975,5.3290705182007514e-11,1329,30,50,Aggregate
123,,,Blue Halo 2016-2 C,095538AC8,,BLUHLO,,225,2016-07-21 00:00:00,2019-07-26 00:00:00,,"US W, Q",4.28,3.99,4.76,4.42,,,,,825,1231.9447305107522,824.6962409422109,99.74,100,Aggregate
124,,,Bonanza Re 2016-1 A,09785EAA9,,BONZRE,,150,2016-12-01 00:00:00,2019-12-31 00:00:00,,"US W, ST",2.02,1.3,2.51,1.56,,,,,337,879.2535435110836,812.7582351339464,97.36,97.68,Occurrence
125,,,Bonanza Re 2016-1 B,09785EAB7,,BONZRE,,50,2016-12-01 00:00:00,2019-12-31 00:00:00,,"US W, ST",3.36,1.82,4.13,2.27,,,,,437,957.2377050402795,883.9457383417158,97.47,97.82,Occurrence
126,,,Bowline Re 2018-1 A,10260PAA6,,BWLNRE,,250,2018-05-16 00:00:00,2022-05-23 00:00:00,,"US W, Q, ST",2.16,1.6,2.42,1.79,,,,,450,572.9420152285692,557.6111587617007,96.8,97.19,Aggregate
127,,,Bowline Re 2019-1 A,10260PAB4,,BWLNER,,100,2019-03-13 00:00:00,2023-03-20 00:00:00,,"US/CAN W, Q, ST",1.6,1.36,1.82,1.53,,,,,475,524.9228421606051,450,98.37,98.77,Aggregate
128,,,Bowline Re 2019-1 B,10260PAC2,,BWLNER,,150,2019-03-13 00:00:00,2023-03-20 00:00:00,,"US/CAN W, Q, ST",6.08,3.69,6.79,4.12,,,,,850,865.9499574498062,853.6191009829379,99.51,99.89,Aggregate
129,,,Buffalo Re 2017-1 A,119798AA4,,BUFFRE,,105,2017-03-10 00:00:00,2020-04-07 00:00:00,,"US W, Q",2.47,1.32,2.52,1.33,,,,,342,841.2512323679172,745.6472791889539,96.3,96.99,Occurrence
130,,,Buffalo Re 2017-1 B,119798AB2,,BUFFRE,,59.5,2017-03-10 00:00:00,2020-04-07 00:00:00,,"US W, Q",7.41,4.34,7.67,4.47,,,,,717,1137.9736536147661,1079.6653295126887,96.91,97.33,Occurrence
131,,,Caelus Re IV 2016-1,12765JAA6,,CAELUS,,300,2016-02-29 00:00:00,2020-03-06 00:00:00,,"US W, Q, ST, WS, WF",1.67,1.39,2,1.69,,,,,525,802.7849432953263,730.2689325572198,98.17,98.65,Occurrence
132,,,Caelus Re V 2017-1 A,12765KAA3,,CAELUS,,75,2017-05-04 00:00:00,2020-06-05 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",0.8,0.7,1.02,0.91,,,,,313,1507.5329169893325,1383.0466961575498,89.8,90.8,Aggregate
