,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
41,,,Catahoula Re 2020-1 A,148802AA9,,CTHPTE,,60,2020-05-11 00:00:00,2023-05-09 00:00:00,,LA,1.1,0.91,1.22,1.01,,,,,350,301.81583863737154,265.81583863737154,101.21,102.12,Occurrence
42,,,Citrus Re 2016-1 D,177510AF1,,CITREL,,61.3,2016-02-24 00:00:00,2021-02-25 00:00:00,,US,4.56,3.24,5.12,3.67,,,,,785,,,20,30,Occurrence
43,,,Citrus Re 2017-1 A,177510AH7,,CITREL,,31.676,2017-03-13 00:00:00,2023-03-20 00:00:00,,US,2.25,1.99,2.55,2.5,,,,,531,,,10,20,Occurrence
44,,,Everglades Re II 2018,30014LAC8,,EVERGL,,250,2018-05-15 00:00:00,2021-05-04 00:00:00,,FL,2.78,2.05,3.22,2.38,,,,,505,582,468.1476651400697,99.5,100.24,Aggregate
45,,,Everglades Re II 2020-2 A,30014LAE4,,EVERGL,,110,2020-05-28 00:00:00,2023-05-04 00:00:00,,FL,1.22,1.5,1.42,1.79,,,,,625,601.3452287497173,564.3452287497173,100.57,101.46,Aggregate
46,,,Floodsmart Re 2018-1 A,33975CAA3,,FLOREL,,325,2018-07-30 00:00:00,2021-08-06 00:00:00,,US,6.04,4.94,,5.29,,,,,1125,1287.6449189869782,1180.2616938065896,98.59,99.52,Occurrence
47,,,Floodsmart Re 2018-1 B,33975CAB1,,FLOREL,,175,2018-07-30 00:00:00,2021-08-06 00:00:00,,US,9.68,6.32,,6.8,,,,,1350,1597.0979379352077,1459.9600675732772,97.88,99.05,Occurrence
48,,,Floodsmart Re 2019-1 A,33975CAC9,,FLOREL,,250,2019-04-16 00:00:00,2022-03-07 00:00:00,,US,4.93,4.15,,4.48,,,,,1125,1163.2367432391932,1089.2146706792912,99.47,100.49,Occurrence
49,,,Floodsmart Re 2019-1 B,33975CAD7,,FLOREL,,50,2019-04-16 00:00:00,2022-03-07 00:00:00,,US,7.31,6.01,,6.51,,,,,1450,1640.8523131989477,1541.8111172682109,97.47,98.77,Occurrence
50,,,Floodsmart Re 2020-1 A,33975CAE5,,FLOREL,,300,2020-02-20 00:00:00,2023-02-27 00:00:00,,US,4.25,3.91,,4.22,0.0,,,,1100,1155.585793418415,1090.4949202544974,98.82,100.2,Occurrence
51,,,Floodsmart Re 2020-1 B,33975CAF2,,FLOREL,,100,2020-02-20 00:00:00,2023-02-27 00:00:00,,US,7.52,5.68,,6.14,0.0,,,,1450,1566.6860963204592,1498.274801401656,97.64,99.02,Occurrence
52,,,Frontline Re 2018-1 A,35922QAA1,,FRNTRE,,250,2018-06-26 00:00:00,2022-07-06 00:00:00,,"AL, FL, NC, SC",6.84,4.53,6.46,4.28,,,,,774,7940.895507009894,6069.741092661157,34.05,44.05,Occurrence
53,,,Frontline Re 2018-1 B,35922QAB9,,FRNTRE,,100,2018-06-26 00:00:00,2022-07-06 00:00:00,,"AL, FL, NC, SC",11.11,8.67,10.55,8.21,,,,,1245,,,5,10,Occurrence
54,,,Integrity Re 2018-1 A,45869RAA3,,INTEGR,,75,2018-04-23 00:00:00,2022-06-10 00:00:00,,FL,1.61,1.44,1.81,1.63,,,,,405,614.9040512096639,565.9920059212533,96.51,97.31,Occurrence
55,,,Integrity Re 2018-1 B,45869RAB1,,INTEGR,,4,2018-04-23 00:00:00,2022-06-10 00:00:00,,FL,8.92,5.42,9.84,6.03,,,,,918,1219.8347140782828,1174.804345928012,95.25,95.94,Occurrence
56,,,Integrity Re 2019-1 A,45833UAE1,,INTEGR,,50,2019-05-29 00:00:00,2023-06-12 00:00:00,,FL,1.28,1.14,1.47,1.3,,,,,475,603.8723242848173,571.4139762413345,96.77,97.58,Occurrence
57,,,Integrity Re II 2020-1 A,45833EAA5,,INTEGR,,150,2020-03-24 00:00:00,2023-04-12 00:00:00,,FL,4.1,1.98,4.84,2.25,,,,,725,721.5381228718077,700.8477228718046,100.08,100.56,Occurrence
58,,,Manatee Re II 2018-1 A,562012AA2,,MANARE,,160,2018-04-03 00:00:00,2021-06-07 00:00:00,,"FL, LA, & TX",2.61,1.16,3.04,1.37,,,,,439,599.2089022698964,497.26628018035365,98.82,99.57,Occurrence
59,,,Manatee Re II 2018-1 B,562012AB0,,MANARE,,40,2018-04-03 00:00:00,2021-06-07 00:00:00,,"FL, LA, & TX",7.41,4.46,8.23,5.05,,,,,834,1244.0060222691384,1182.8631358770047,97.07,97.5,Occurrence
60,,,Manatee Re III 2019-1 A,562011AA4,,MANARE,,20,2019-05-30 00:00:00,2022-06-07 00:00:00,,"FL, LA, & TX",2.22,1.15,2.6,1.34,,,,,525,616.1155182321944,580.6187031995896,98.5,99.08,Occurrence
61,,,Manatee Re III 2019-1 B,562011AB2,,MANARE,,20,2019-05-30 00:00:00,2022-06-07 00:00:00,,"FL, LA, & TX",7.56,4.23,8.39,4.8,,,,,950,1011.3860917629568,969.7081706696105,99.03,99.68,Occurrence
62,,,Matterhorn Re 2019-1 A,577092AA7,,MATTRE,,250,2019-06-19 00:00:00,2020-12-07 00:00:00,,Northeast US,2.38,1.92,2.52,2.03,,,,,0,909.936658427971,725.4137984752573,97.63,98.1,Occurrence
63,,,Matterhorn Re 2020-1 A,577092AB5,,MATTRE,,175,2020-01-09 00:00:00,2021-12-07 00:00:00,,Northeast US,3.27,2.82,3.49,2.99,,,,,525,637.4157322004588,509.81362527069086,98.65,100.18,Occurrence
64,,,Matterhorn Re 2020-1 B,577092AC3,,MATTRE,,175,2020-01-09 00:00:00,2021-12-07 00:00:00,,Northeast and Southeast US,5.01,3.6,5.67,4.07,,,,,750,836.8867786793558,725.8618354737795,98.96,100.29,Occurrence
65,,,Matterhorn Re 2020-2 B,577092AE9,00:00:00,MATTRE,00:00:00,175,2020-02-03 00:00:00,2021-12-07 00:00:00,0.0,Northeast and Southeast US,3.54,2.76,3.99,3.1,,,,,625,661.553819094711,592.3349955652999,99.56,100.39,Occurrence
66,,,Matterhorn Re 2020-3 A,577092AF6,,MATTRE,,110,2020-05-11 00:00:00,2021-12-07 00:00:00,,Northeast and Southeast US,2.16,1.9,2.42,2.13,,,,,700,661.8484681086137,612.8484681086137,100.45,101.04,Occurrence
67,,,Matterhorn Re 2020-3 C,577092AH2,,MATTRE,,105,2020-05-11 00:00:00,2020-12-07 00:00:00,,Northeast and Southeast US,6.07,4.65,6.86,5.26,,,,,0,2312.4639961776857,2176.4639961776857,94.24,94.56,Occurrence
68,,,Matterhorn Re 2020-4 A,577092AJ8,,MATTRE,,65,2020-07-01 00:00:00,2021-12-07 00:00:00,,Northeast and Southeast US,3.72,2.88,4.15,3.24,,,,,1000,945.0605982794815,888.1545794648067,100.64,101.31,Occurrence
69,,,Matterhorn Re 2020-4 B,577092AK5,,MATTRE,,175,2020-07-01 00:00:00,2021-12-07 00:00:00,,Northeast and Southeast US,3.72,2.88,4.15,3.24,,,,,0,1068.5018174395532,1011.5957986248784,88.13,88.69,Occurrence
70,,,Pelican Re 2018,705809AB7,,PELICR,,100,2018-04-27 00:00:00,2021-05-07 00:00:00,,LA,0.67,0.6,0.75,0.68,,,,,200,344,276.19079508877,99.04,99.49,Occurrence
71,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,,,,,,,,,,,,,,
73,APAC,,Akibare Re 2016-1,00973XAA8,,AKIBAR,,126.31,2016-03-14 00:00:00,2023-04-07 00:00:00,,JP W,1.12,1.04,,,,,,,228,,,0.1,1,Aggregate
74,,,Akibare Re 2018-1 A,00973XAB6,,AKIBAR,,220,2018-03-28 00:00:00,2022-04-07 00:00:00,,"JP, W, FL, FF",0.9,0.73,,,,,,,190,272.699548800611,237.81048540556603,98.7,99.25,Occurrence
75,,,Akibare Re 2018-1 B,00973XAC4,,AKIBAR,,100,2018-03-28 00:00:00,2022-04-07 00:00:00,,"JP, W, FL",1.09,0.99,,,,,,,190,359.9908500284653,311.585765960697,97.35,98.1,Occurrence
76,,,Akibare Re 2020-1 A,00974NAA9,,AKIBAR,,100,2020-03-26 00:00:00,2024-04-07 00:00:00,,"JP, W, FL",0.87,0.81,,,,,,,275,267.1480619845199,255.54806198451962,100.27,100.67,Occurrence
77,,,Aozora Re 2017-1,037401AD8,,AOZLTD,,480,2017-03-29 00:00:00,2021-04-07 00:00:00,,JP W,1.73,1.22,,,,,,,200,301.1827198595092,198.9985752274876,99.4,100,Occurrence
78,,,CAR 123 A,XS2082419404,00:00:00,IBRD,00:00:00,75,2019-11-22 00:00:00,2022-12-02 00:00:00,0.0,Philippines EQ,5.3,3,,,,,,,550,600,568.6720228757566,98.77,99.42,Occurrence
79,,,CAR 124 B,XS2082419669,00:00:00,IBRD,00:00:00,150,2019-11-22 00:00:00,2022-12-02 00:00:00,0.0,Philipinnes W,5.3,3,,,,,,,565,616.9325556837674,585.5823157846348,98.73,99.38,Occurrence
80,,,Kizuna Re II 2018-1 A,49835KAC7,,KIZUNA,,150,2018-03-28 00:00:00,2023-04-11 00:00:00,,JP Q,0.3,0.1,,,,,,,187.5,257.75289799555867,220.12818075418141,98.27,99.19,Aggregate
81,,,Kizuna Re II 2018-1 B,49835KAD5,,KIZUNA,,50,2018-03-28 00:00:00,2023-04-11 00:00:00,,JP Q,2.65,0.92,,,,,,,250,309.18553404282187,271.37805102982827,98.55,99.47,Aggregate
82,,,Nakama Re 2015-1 1,62983QAF0,,NAKAMA,,100,2015-12-29 00:00:00,2021-01-14 00:00:00,,JP Q,1.32,1.16,,,,,,,287.5,547.7172413793156,373.43845350052726,99.06,99.69,Occurrence
83,,,Nakama Re 2015-1 2,62983QAG8,,NAKAMA,,200,2015-12-29 00:00:00,2021-01-14 00:00:00,,JP Q,0.94,0.86,,,,,,,325,577.0781698025469,402.70326477355763,99.09,99.71,Aggregate
84,,,Nakama Re 2016-1 1,62983QAH6,,NAKAMA,,550,2016-09-29 00:00:00,2021-10-13 00:00:00,,JP Q,0.57,0.49,,,,,,,220,274.9999999999996,199.27067828511954,99.4,100.23,Aggregate
85,,,Nakama Re 2016-1 2,62983QAJ2,,NAKAMA,,150,2016-09-29 00:00:00,2021-10-13 00:00:00,,JP Q,1.88,1.47,,,,,,,325,349.9999999999999,272.6547171775655,99.73,100.57,Aggregate
86,,,Nakama Re 2018-1 1,62983QAK9,,NAKAMA,,500,2018-03-01 00:00:00,2023-04-13 00:00:00,,JP Q,0.56,0.48,,,,,,,200,264.4057276161886,225.74446937332658,98.41,99.36,Aggregate
87,,,Nakama Re 2018-1 2,62983QAL7,,NAKAMA,,200,2018-03-01 00:00:00,2023-04-13 00:00:00,,JP Q,1.79,1.44,,,,,,,300,343.3687493120437,306.679263348407,98.94,99.83,Aggregate
88,,,Nakama Re 2020-1 1,62983QAM5,00:00:00,NAKAMA,00:00:00,200,2020-02-04 00:00:00,2025-01-14 00:00:00,0.0,JP Q,0.56,0.48,,,,,,,220,275.00000000000006,252.29823999999886,97.82,98.72,Aggregate
89,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Europe,,Atmos Re DAC A,XS1924991273,,ATMRED,,45,2019-02-06 00:00:00,2022-02-14 00:00:00,,"IT Flood, Snow Pressure and Atmospheric Phenom",1.31,0.45,,,,,,,450,,,0.5,2.5,Aggregate
92,,,Azzurro Re II 2020-1,XS2193952053,,AZREII,,100,2020-07-10 00:00:00,2024-01-17 00:00:00,,EU EQ,3.87,2.64,,,,,,,450,450.051229991128,440.7162299911286,99.99,100.29,Occurrence
93,,,Baltic PCC 2019-1,XS1957342592,,BALPCC,,75,2019-02-25 00:00:00,2022-03-07 00:00:00,,UK Terrorism,3.05,2.71,,,,,,,590,593.8907815821808,573.2113167811704,99.94,100.24,Aggregate
94,,,Hexagon Re DAC A,XS1735822774,,HEXREI,,45,2017-12-15 00:00:00,2022-01-19 00:00:00,,EU W,7.57,6.75,,,,,,,822,988.2045116082,923.4525116082,97.86,98.69,Aggregate
95,,,Hexagon Re DAC B,XS1735822857,,HEXREI,,45,2017-12-15 00:00:00,2022-01-19 00:00:00,,EU W,6.06,5.52,,,,,,,666,812.501310047208,748.5146209715784,98.09,98.92,Aggregate
96,,,Hexagon II Re 2019-1,XS2066695433,,HEXAGN,,120,2019-11-05 00:00:00,2024-01-17 00:00:00,,EU All Natural Perils,5.9,3.65,,,,,,,515,573.3860151335728,543.2645865621444,98.21,99.13,Occurrence
97,,,Lion II Re DAC,XS1635674663,,LIONRE,,200,2017-06-28 00:00:00,2021-07-15 00:00:00,,"EU W, EU Flood, IT Q",3.42,2.35,,,,,,,329,435.01981457823894,343.92503196954334,99.09,99.87,Occurrence
98,,,Windmill Re II DAC,XS2181578233,,WNDMIL,,100,2020-06-22 00:00:00,2024-07-05 00:00:00,,EU W,3.36,2.56,,,,,,,400,405.2731073013761,386.4231073013756,99.81,100.48,Occurrence
99,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Life & Health,,Vita Capital VI,92846DAA4,,VITA,,100,2015-12-22 00:00:00,2021-01-08 00:00:00,,Mortality,1.24,0.99,,,,BB,,,290,3021.443664826009,1452.4351431162515,91.15,96.07,
102,,,Vitality Re VIII A,92848LAA4,,VITALI,,140,2017-01-25 00:00:00,2021-01-08 00:00:00,,Health,0.05,0.01,,,,BBB+,,,175,275,195.62391270359603,99.65,99.93,
103,,,Vitality Re VIII B,92848LAB2,,VITALI,,60,2017-01-25 00:00:00,2021-01-08 00:00:00,,Health,0.5,0.19,,,,BB+,,,200,1414.1759486753945,1310.268969711153,95.9,96.24,
104,,,Vitality Re IX A,92849LAA3,,VITALI,,140,2018-01-29 00:00:00,2022-01-10 00:00:00,,Health,0.03,0.01,,,,BBB+,,,160,325,274.8115343650967,97.83,98.48,
105,,,Vitality Re IX B,92849LAB1,,VITALI,,60,2018-01-29 00:00:00,2022-01-10 00:00:00,,Health,0.41,0.16,,,,BB+,,,175,524.8922451620226,456.4040259615469,95.47,96.34,
106,,,Vitality Re X A,92850FAA2,,VITALI,,140,2019-01-14 00:00:00,2023-01-10 00:00:00,,Health,0.04,0.01,,,,BBB+,,,175,325,265.6016514162481,96.67,97.97,
107,,,Vitality Re X B,92850FAB0,,VITALI,,60,2019-01-14 00:00:00,2023-01-10 00:00:00,,Health,0.43,0.17,,,,BBB+,,,200,502.53554502369684,447.18599177205954,93.42,94.58,
108,,,Vitality Re XI A,92851AAA2,,VITALI,,140,2020-01-30 00:00:00,2024-01-09 00:00:00,,Health,0.04,0.01,,,,BBB+,,,150,325,260.89802721143434,94.62,96.55,
109,,,Vitality Re XI B,92851AAB0,,VITALI,,60,2020-01-30 00:00:00,2024-01-09 00:00:00,,Health,0.48,0.19,,,,BB+,,,180,501.7302259887009,491.22960535225445,90.41,90.7,
110,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Mtge,,Bellemeade 2017-1 M-1,078767AA8,,BMIR,,195.1,2017-10-25 00:00:00,2027-10-25 00:00:00,,Mortgage,,,,,,,BBB,,170,166,151,100.04904640109456,100.2522661998062,
113,,,Bellemeade 2017-1 M-2,078767AB6,,BMIR,,154.6,2017-10-25 00:00:00,2027-10-25 00:00:00,,Mortgage,,,,,,,BB-,,335,301,294,101.34,101.62,
114,,,Bellemeade 2017-1 B-1,078767AC4,,BMIR,,18.4,2017-10-25 00:00:00,2027-10-25 00:00:00,,Mortgage,,,,,,,B+,,475,411,404,103.22,103.58,
115,,,Bellemeade 2018-1 M-1,078768AD0,,BMIR,,198.5,2018-04-18 00:00:00,2028-04-25 00:00:00,,Mortgage,,,,,,,BBB,,160,160,143,100,100.39,
116,,,Bellemeade 2018-1 M-2,078768AE8,,BMIR,,157.3,2018-04-18 00:00:00,2028-04-25 00:00:00,,Mortgage,,,,,,,BB-,,290,290,282,100,100.38,
117,,,Bellemeade 2018-1 B-2,078768AF5,,BMIR,,18.7,2018-04-18 00:00:00,2028-04-25 00:00:00,,Mortgage,,,,,,,BB-,,425,425,418,100,100.38,
118,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Multi-Peril,,3264 Re 2020-1,88577CAA9,,TWSFRL,,150,2020-01-24 00:00:00,2023-02-07 00:00:00,,"US W, US/CAN Q, EU W",5.46,4.04,6.26,4.56,,,,,975,1021.6521530152066,933.7160260527118,99,100.86,Aggregate
121,,,Armor Re II 2019-1 A,04227FAB1,,ARMORE,,100,2019-05-14 00:00:00,2022-06-08 00:00:00,,"US W, Q",2.29,1.97,2.71,2.34,,,,,633,681.5495080054945,616.8340574554944,99.2,100.26,Occurrence
122,,,Atlas IX 2015-1,049382AC8,,ATLAS,,18.31,2015-02-10 00:00:00,2020-10-07 00:00:00,,"US W, Q, CAN Q",4.61,4.11,5.08,4.51,,,,,10,,,80,90,Aggregate
123,,,Atlas Capital UK 2018,04921AAA3,,ATLAS,,300,2018-05-31 00:00:00,2022-06-07 00:00:00,,"US W, Q, CAN Q, EU W",3.98,3.24,4.1,3.33,,,,,606,771.6395466077965,717.5504121509908,97.32,98.19,Aggregate
124,,,Atlas Capital UK 2019,04921QAA8,,ATLAS,,250,2019-05-31 00:00:00,2023-06-07 00:00:00,,"US W, Q, CAN Q, EU W",6.9,5.8,7.45,6.25,,,,,1218,1298.2763235033603,1226.310995079371,98.2,99.81,Aggregate
125,,,Atlas Capital Re 2020,04921RAA6,,ATLAS,,200,2020-04-29 00:00:00,2024-06-10 00:00:00,,"US W, Q, CAN Q",3.4,2.84,3.66,3.05,,,,,825,767.5903332467576,733.9656160053803,101.81,102.89,Aggregate
126,,,Blue Halo 2016-1 A,095538AA2,,BLUHLO,,130,2016-06-16 00:00:00,2022-06-21 00:00:00,,"US W, Q",8.65,7.24,9.9,8.31,,,,,1400,,,97.25,97.75,Aggregate
127,,,Blue Halo 2016-1 B,095538AB0,,BLUHLO,,10.263,2016-06-16 00:00:00,2022-06-21 00:00:00,,"US W, Q",15.14,11.53,16.68,12.91,,,,,1975,,,15,22,Aggregate
128,,,Bonanza Re 2020-1 A,09785EAC5,,BONZRE,,200,2020-02-19 00:00:00,2024-02-20 00:00:00,,"US NS, WS, WF, EQ, ST",1.15,1.03,1.3,1.17,,,,,475,544.8491009004665,520.4548330514225,97.86,98.6,Occurrence
129,,,Bowline Re 2018-1 A,10260PAA6,,BWLNRE,,250,2018-05-16 00:00:00,2022-05-23 00:00:00,,"US W, Q, ST",2.44,1.81,2.71,2.04,,,,,476,578.6520051664394,523.7672496408582,98.34,99.22,Aggregate
130,,,Bowline Re 2019-1 A,10260PAB4,,BWLNER,,100,2019-03-13 00:00:00,2023-03-20 00:00:00,,"US/CAN W, Q, ST",1.6,1.36,1.82,1.53,,,,,475,530.1648435943873,476.00000000000006,98.71,99.64,Aggregate
131,,,Bowline Re 2019-1 B,10260PAC2,,BWLNER,,150,2019-03-13 00:00:00,2023-03-20 00:00:00,,"US/CAN W, Q, ST",6.08,3.69,6.79,4.12,,,,,850,880.9535027428079,838.4395254648147,99.3,100.25,Aggregate
132,,,Caelus Re V 2017-1 B,12765KAB1,,CAELUS,,75,2017-05-04 00:00:00,2024-05-24 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",2.4,1.8,2.87,2.17,,,,,MM + 476 / 50,,,87,92,Aggregate
