,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
60,,,Matterhorn Re 2020-1 A,577092AB5,,MATTRE,,175,2020-01-09 00:00:00,2021-12-07 00:00:00,,Northeast US,3.27,2.82,3.49,2.99,,,,,525,673.4675429819042,548.8654360521364,98,99.67,Occurrence
61,,,Matterhorn Re 2020-1 B,577092AC3,,MATTRE,,175,2020-01-09 00:00:00,2021-12-07 00:00:00,,Northeast and Southeast US,5.01,3.6,5.67,4.07,,,,,750,929.8690785902795,821.8441353847033,97.6,99.03,Occurrence
62,,,Matterhorn Re 2020-2 B,577092AE9,00:00:00,MATTRE,00:00:00,175,2020-02-03 00:00:00,2021-12-07 00:00:00,0.0,Northeast and Southeast US,3.54,2.76,3.99,3.1,,,,,625,799.1796322489397,732.9608087195287,97.66,98.54,Occurrence
63,,,Matterhorn Re 2020-3 A,577092AF6,,MATTRE,,110,2020-05-11 00:00:00,2021-12-07 00:00:00,,Northeast and Southeast US,2.16,1.9,2.42,2.13,,,,,700,699.2821782178223,653.2821782178222,99.99,100.61,Occurrence
64,,,Matterhorn Re 2020-3 C,577092AH2,,MATTRE,,105,2020-05-11 00:00:00,2020-12-07 00:00:00,,Northeast and Southeast US,6.07,4.65,6.86,5.26,,,,,0,2256.42147531016,2163.42147531016,91.22,91.55,Occurrence
65,,,Pelican Re 2018,705809AB7,,PELICR,,100,2018-04-27 00:00:00,2021-05-07 00:00:00,,LA,0.67,0.6,0.75,0.68,,,,,200,337.50882557956515,278.69962066833517,98.86,99.35,Occurrence
66,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,,,,,,,,
68,APAC,,Akibare Re 2016-1,00973XAA8,,AKIBAR,,200,2016-03-14 00:00:00,2020-05-07 00:00:00,,JP W,1.12,1.04,,,,,,,228,,,0.1,1,Aggregate
69,,,Akibare Re 2018-1 A,00973XAB6,,AKIBAR,,220,2018-03-28 00:00:00,2022-04-07 00:00:00,,"JP, W, FL, FF",0.9,0.73,,,,,,,190,318.1876668046134,274.2646377042717,97.8,98.55,Occurrence
70,,,Akibare Re 2018-1 B,00973XAC4,,AKIBAR,,100,2018-03-28 00:00:00,2022-04-07 00:00:00,,"JP, W, FL",1.09,0.99,,,,,,,190,380.5495224333736,336.1065143812869,96.75,97.5,Occurrence
71,,,Akibare Re 2020-1 A,00974NAA9,,AKIBAR,,100,2020-03-26 00:00:00,2024-04-07 00:00:00,,"JP, W, FL",0.87,0.81,,,,,,,275,290.25750330606286,279.65750330606255,99.46,99.83,Occurrence
72,,,Aozora Re 2017-1,037401AD8,,AOZLTD,,480,2017-03-29 00:00:00,2021-04-07 00:00:00,,JP W,1.73,1.22,,,,,,,200,463.98418350360265,396.2264561852262,98.05,98.55,Occurrence
73,,,CAR 123 A,XS2082419404,00:00:00,IBRD,00:00:00,75,2019-11-22 00:00:00,2022-12-02 00:00:00,0.0,Philippines EQ,5.3,3,,,,,,,550,600,569.6720228757566,98.65,99.32,Occurrence
74,,,CAR 124 B,XS2082419669,00:00:00,IBRD,00:00:00,150,2019-11-22 00:00:00,2022-12-02 00:00:00,0.0,Philipinnes W,5.3,3,,,,,,,565,686.161121201812,655.8108813026795,97.1,97.76,Occurrence
75,,,Kizuna Re II 2018-1 A,49835KAC7,,KIZUNA,,150,2018-03-28 00:00:00,2023-04-11 00:00:00,,JP Q,0.3,0.1,,,,,,,187.5,257.75289799555867,221.12818075418144,98.17,99.12,Occurrence
76,,,Kizuna Re II 2018-1 B,49835KAD5,,KIZUNA,,50,2018-03-28 00:00:00,2023-04-11 00:00:00,,JP Q,2.65,0.92,,,,,,,250,309.18553404282187,272.3780510298282,98.47,99.42,Occurrence
77,,,Nakama Re 2015-1 1,62983QAF0,,NAKAMA,,100,2015-12-29 00:00:00,2021-01-14 00:00:00,,JP Q,1.32,1.16,,,,,,,287.5,547.7172413793156,398.43845350052726,98.65,99.42,Occurrence
78,,,Nakama Re 2015-1 2,62983QAG8,,NAKAMA,,200,2015-12-29 00:00:00,2021-01-14 00:00:00,,JP Q,0.94,0.86,,,,,,,325,577.0781698025469,427.70326477355763,98.69,99.46,Aggregate
79,,,Nakama Re 2016-1 1,62983QAH6,,NAKAMA,,550,2016-09-29 00:00:00,2021-10-13 00:00:00,,JP Q,0.57,0.49,,,,,,,220,304.99999999999983,233.27067828511977,98.94,99.83,Aggregate
80,,,Nakama Re 2016-1 2,62983QAJ2,,NAKAMA,,150,2016-09-29 00:00:00,2021-10-13 00:00:00,,JP Q,1.88,1.47,,,,,,,325,476.7920537169177,403.44677089448334,98.14,99.03,Aggregate
81,,,Nakama Re 2018-1 1,62983QAK9,,NAKAMA,,500,2018-03-01 00:00:00,2023-04-13 00:00:00,,JP Q,0.56,0.48,,,,,,,200,298.9246915842937,261.2634333414317,97.42,98.4,Aggregate
82,,,Nakama Re 2018-1 2,62983QAL7,,NAKAMA,,200,2018-03-01 00:00:00,2023-04-13 00:00:00,,JP Q,1.79,1.44,,,,,,,300,406.5574359966537,370.86795003301705,97.27,98.17,Aggregate
83,,,Nakama Re 2020-1 1,62983QAM5,00:00:00,NAKAMA,00:00:00,200,2020-02-04 00:00:00,2025-01-14 00:00:00,0.0,JP Q,0.56,0.48,,,,,,,220,285.8754962627801,263.17373626277885,97.31,98.23,Aggregate
84,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Europe,,Atmos Re DAC A,XS1924991273,,ATMRED,,45,2019-02-06 00:00:00,2022-02-14 00:00:00,,"IT Flood, Snow Pressure and Atmospheric Phenom",1.31,0.45,,,,,,,450,,,0.5,2.5,Aggregate
87,,,Baltic PCC 2019-1,XS1957342592,,BALPCC,,75,2019-02-25 00:00:00,2022-03-07 00:00:00,,UK Terrorism,3.05,2.71,,,,,,,590,593.8907815821808,575.2113167811704,99.93,100.23,Aggregate
88,,,Hexagon Re DAC A,XS1735822774,,HEXREI,,45,2017-12-15 00:00:00,2022-01-19 00:00:00,,EU W,7.57,6.75,,,,,,,822,885.7387801348311,823.9867801348311,99.09,99.98,Aggregate
89,,,Hexagon Re DAC B,XS1735822857,,HEXREI,,45,2017-12-15 00:00:00,2022-01-19 00:00:00,,EU W,6.06,5.52,,,,,,,666,728.2540311903527,667.2673421147232,99.1,99.99,Aggregate
90,,,Hexagon II Re 2019-1,XS2066695433,,HEXAGN,,120,2019-11-05 00:00:00,2024-01-17 00:00:00,,EU All Natural Perils,5.9,3.65,,,,,,,515,547.3294347353245,517.2080061638961,98.96,99.93,Occurrence
91,,,Lion II Re DAC,XS1635674663,,LIONRE,,200,2017-06-28 00:00:00,2021-07-15 00:00:00,,"EU W, EU Flood, IT Q",3.42,2.35,,,,,,,329,413.13996132580513,327.04517871710954,99.15,100.02,Occurrence
92,,,Windmill Re II DAC,XS2181578233,,WNDMIL,,100,2020-06-22 00:00:00,2024-07-05 00:00:00,,EU W,3.36,2.56,,,,,,,400,400.31080343800903,381.4608034380085,99.99,100.68,Occurrence
93,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Life & Health,,CAR 111 A,XS1641101172,,IBRD,,225,2017-07-07 00:00:00,2020-07-15 00:00:00,,Pandemic,4.92,3.57,,,,,,,690,82359.419452925,71088.29623213239,83,85,
96,,,CAR 112 B,XS1641101503,,IBRD,,95,2017-07-07 00:00:00,2020-07-15 00:00:00,,Pandemic,9.44,7.74,,,,,,,1150,,,0.25,2,
97,,,Vita Capital VI,92846DAA4,,VITA,,100,2015-12-22 00:00:00,2021-01-08 00:00:00,,Mortality,1.24,0.99,,,,BB,,,290,3021.443664826009,1479.4351431162518,87.46,94.23,
98,,,Vitality Re VIII A,92848LAA4,,VITALI,,140,2017-01-25 00:00:00,2021-01-08 00:00:00,,Health,0.05,0.01,,,,BBB+,,,175,275,222.62391270359606,99.49,99.76,
99,,,Vitality Re VIII B,92848LAB2,,VITALI,,60,2017-01-25 00:00:00,2021-01-08 00:00:00,,Health,0.5,0.19,,,,BB+,,,200,275,198.0930210357586,99.62,100.01,
100,,,Vitality Re IX A,92849LAA3,,VITALI,,140,2018-01-29 00:00:00,2022-01-10 00:00:00,,Health,0.03,0.01,,,,BBB+,,,160,275,226.8115343650967,98.31,99.01,
101,,,Vitality Re IX B,92849LAB1,,VITALI,,60,2018-01-29 00:00:00,2022-01-10 00:00:00,,Health,0.41,0.16,,,,BB+,,,175,275,208.51178079952427,98.53,99.5,
102,,,Vitality Re X A,92850FAA2,,VITALI,,140,2019-01-14 00:00:00,2023-01-10 00:00:00,,Health,0.04,0.01,,,,BBB+,,,175,275,216.60165141624807,97.62,99,
103,,,Vitality Re X B,92850FAB0,,VITALI,,60,2019-01-14 00:00:00,2023-01-10 00:00:00,,Health,0.43,0.17,,,,BBB+,,,200,275,220.6504467483627,98.21,99.5,
104,,,Vitality Re XI A,92851AAA2,,VITALI,,140,2020-01-30 00:00:00,2024-01-09 00:00:00,,Health,0.04,0.01,,,,BBB+,,,150,275,210.8980272114343,95.95,98,
105,,,Vitality Re XI B,92851AAB0,,VITALI,,60,2020-01-30 00:00:00,2024-01-09 00:00:00,,Health,0.48,0.19,,,,BB+,,,180,275,264.4993793635536,96.92,97.25,
106,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Mtge,,Bellemeade 2017-1 M-1,078767AA8,,BMIR,,195.1,2017-10-25 00:00:00,2027-10-25 00:00:00,,Mortgage,,,,,,,BBB,,170,166,151,100.04904640109456,100.2522661998062,
109,,,Bellemeade 2017-1 M-2,078767AB6,,BMIR,,154.6,2017-10-25 00:00:00,2027-10-25 00:00:00,,Mortgage,,,,,,,BB-,,335,301,294,101.34,101.62,
110,,,Bellemeade 2017-1 B-1,078767AC4,,BMIR,,18.4,2017-10-25 00:00:00,2027-10-25 00:00:00,,Mortgage,,,,,,,B+,,475,411,404,103.22,103.58,
111,,,Bellemeade 2018-1 M-1,078768AD0,,BMIR,,198.5,2018-04-18 00:00:00,2028-04-25 00:00:00,,Mortgage,,,,,,,BBB,,160,160,143,100,100.39,
112,,,Bellemeade 2018-1 M-2,078768AE8,,BMIR,,157.3,2018-04-18 00:00:00,2028-04-25 00:00:00,,Mortgage,,,,,,,BB-,,290,290,282,100,100.38,
113,,,Bellemeade 2018-1 B-2,078768AF5,,BMIR,,18.7,2018-04-18 00:00:00,2028-04-25 00:00:00,,Mortgage,,,,,,,BB-,,425,425,418,100,100.38,
114,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,,,,,,,,,,,,,,,,,,,,,,,
116,Multi-Peril,,3264 Re 2020-1,88577CAA9,,TWSFRL,,150,2020-01-24 00:00:00,2023-02-07 00:00:00,,"US W, US/CAN Q, EU W",5.46,4.04,6.26,4.56,,,,,975,1038.5898469469564,951.6537199844615,98.58,100.51,Aggregate
117,,,Armor Re II 2019-1 A,04227FAB1,,ARMORE,,100,2019-05-14 00:00:00,2022-06-08 00:00:00,,"US W, Q",2.29,1.97,2.71,2.34,,,,,633,815.7040459609252,751.9885954109251,96.8,97.9,Occurrence
118,,,Atlas IX 2015-1,049382AC8,,ATLAS,,18.31,2015-02-10 00:00:00,2020-10-07 00:00:00,,"US W, Q, CAN Q",4.61,4.11,5.08,4.51,,,,,10,,,80,90,Aggregate
119,,,Atlas Capital UK 2018,04921AAA3,,ATLAS,,300,2018-05-31 00:00:00,2022-06-07 00:00:00,,"US W, Q, CAN Q, EU W",3.98,3.24,4.1,3.33,,,,,606,763.855385284984,710.7662508281782,97.22,98.14,Aggregate
120,,,Atlas Capital UK 2019,04921QAA8,,ATLAS,,250,2019-05-31 00:00:00,2023-06-07 00:00:00,,"US W, Q, CAN Q, EU W",6.25,5.46,6.84,5.96,,,,,1175,1331.9695143209613,1260.0041858969719,96.29,97.96,Aggregate
121,,,Atlas Capital Re 2020,04921RAA6,,ATLAS,,200,2020-04-29 00:00:00,2024-06-10 00:00:00,,"US W, Q, CAN Q",3.4,2.84,3.66,3.05,,,,,825,785.8243066335189,752.1995893921415,101.26,102.37,Aggregate
122,,,Blue Halo 2016-1 A,095538AA2,,BLUHLO,,130,2016-06-16 00:00:00,2020-06-21 00:00:00,,"US W, Q",8.65,7.24,9.9,8.31,,,,,1400,,,97.25,97.75,Aggregate
123,,,Blue Halo 2016-1 B,095538AB0,,BLUHLO,,10.263,2016-06-16 00:00:00,2020-06-21 00:00:00,,"US W, Q",15.14,11.53,16.68,12.91,,,,,1975,,,15,22,Aggregate
124,,,Bonanza Re 2020-1 A,09785EAC5,,BONZRE,,200,2020-02-19 00:00:00,2024-02-20 00:00:00,,"US NS, WS, WF, EQ, ST",1.15,1.03,1.3,1.17,,,,,475,564.9006302103651,540.5063623613212,97.14,97.91,Occurrence
125,,,Bowline Re 2018-1 A,10260PAA6,,BWLNRE,,250,2018-05-16 00:00:00,2022-05-23 00:00:00,,"US W, Q, ST",2.44,1.81,2.71,2.04,,,,,476,673.5975259951995,620.7127704696181,96.56,97.47,Aggregate
126,,,Bowline Re 2019-1 A,10260PAB4,,BWLNER,,100,2019-03-13 00:00:00,2023-03-20 00:00:00,,"US/CAN W, Q, ST",1.6,1.36,1.82,1.53,,,,,475,571.1228259190249,476.00000000000006,97.65,98.59,Aggregate
127,,,Bowline Re 2019-1 B,10260PAC2,,BWLNER,,150,2019-03-13 00:00:00,2023-03-20 00:00:00,,"US/CAN W, Q, ST",6.08,3.69,6.79,4.12,,,,,850,953.8245519556402,912.3105746776471,97.59,98.54,Aggregate
128,,,Caelus Re V 2017-1 B,12765KAB1,,CAELUS,,75,2017-05-04 00:00:00,2024-05-24 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",2.4,1.8,2.87,2.17,,,,,MM + 476 / 50,,,87,92,Aggregate
129,,,Caelus Re V 2017-1 C,12765KAC9,,CAELUS,,75,2017-05-04 00:00:00,2024-05-24 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",4.08,3.11,4.94,3.77,,,,,MM + 666 / 50,,,5,15,Aggregate
130,,,Caelus Re V 2017-1 D,12765KAD7,,CAELUS,,33.134,2017-05-04 00:00:00,2024-05-24 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",6.03,5,7.25,6.02,,,,,MM + 940 / 50,,,0,0,Aggregate
131,,,Caelus Re V 2018-1 A,12765KAE5,,CAELUS,,125,2018-05-10 00:00:00,2021-06-07 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",1.1,0.88,1.42,1.13,,,,,393,906.0745728678976,731.8957614818848,95.5,97,Aggregate
132,,,Caelus Re V 2018-1 B,12765KAF2,,CAELUS,,75,2018-05-10 00:00:00,2021-06-07 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",2.19,1.6,2.68,1.99,,,,,464,1278.9469378877664,1038.2895203886994,93,95,Aggregate
