Date;Time;Settlement;Status;Quantity;Price;Yield;Remuneration;ATS; Modifier;2nd Modifier;Special;As-Of;Side;Reporting Party Type;Contra Party Type;Finra Ticker
8/17/2018;14:30:09;8/21/2018;Trade;1MM+;97.500;;M;;Z;_;-;-;B;D;C;91915WAA0
8/17/2018;14:30:09;8/21/2018;Trade;1MM+;99.500;;M;;Z;_;-;-;S;D;C;91915WAA0
